gene	logFC	logCPM	PValue	FDR
Mgam	-0.893780744616368	5.90671947100048	0.00125943738659114	0.0599904945334275
Kif21a	-1.12816167556248	4.3242452956778	0.00126232886705118	0.0599904945334275
Mapt	-0.810377375151647	8.94440270401968	0.0012635537153416	0.0599904945334275
Hipk2	-0.629595882220536	6.71482841131673	0.00126516506070909	0.0599904945334275
Ecscr	0.809682755233526	5.45141239163492	0.00126606389981962	0.0599904945334275
Tmem116	-1.22272508846603	2.84236319667818	0.00126956838107344	0.0599904945334275
Serpina1a	1.39671225083435	1.48703936035386	0.00128532769648446	0.0605197913259599
Scnn1b	-1.50018971538801	1.89956797196622	0.00129095508799917	0.0605699705245687
Selplg	1.51500681733805	1.4118619592822	0.00129801509633345	0.0606867762292802
H2-Ab1	1.16271525593607	4.124442014319	0.00132790589811766	0.0618664368954607
Bsnd	-1.63369349808263	2.33101096151814	0.00134938588644154	0.06264736293766
Hepacam2	-2.01394286710554	0.353996395512748	0.00135752287461584	0.0628055356416347
Pdzd2	-0.792571093695481	6.20370841710518	0.00136586570918908	0.0629721003007384
Aldh1a1	1.41062899071475	4.94045071883007	0.00138638883493325	0.0635532528825868
H2-D1	0.990052003359593	8.79346025630208	0.00138863486862269	0.0635532528825868
Slc35f3	-1.27848039780507	1.569941330718	0.00139282998861521	0.0635532528825868
Slc30a2	-0.842991695801301	4.7819757888037	0.00140400279943731	0.0638436615442761
Cd44	0.899479329884543	4.37639921476236	0.00141497633657083	0.0641230573276024
Pigr	-1.53256214163276	4.06091975122874	0.00143488529723672	0.0645877626672774
Pdk2	-0.633288086989746	6.43628180670227	0.00143540596558122	0.0645877626672774
N4bp3	0.709311139362016	5.29890824027698	0.00143982359915003	0.0645877626672774
Astn2	-0.862023685113925	4.97882497661526	0.00144982278390583	0.0648173297128002
Lhx1os	-1.74627631734943	0.0536533130308537	0.00150106058827444	0.0668304324570696
Znrf3	-0.722778486172362	4.51567918626369	0.00150491785695615	0.0668304324570696
F2r	0.82510206491867	9.82628511316452	0.00151066046603625	0.0668618322267642
Lrrc32	0.735515296164337	7.45976166464647	0.00152303881212346	0.0671857453401174
4933406C10Rik	-1.35134891329608	0.931692213301761	0.00153332444008597	0.0674155030313296
Pgap6	-0.709166529698091	5.21107847698509	0.00154146725782345	0.0675498424071939
Unc13c	1.81753791352523	2.11568987742512	0.00156038278299291	0.0681538243176971
Ppp1r14a	1.10526803870385	2.85078177833223	0.0015826593587838	0.068900167101414
Cxcl1	1.07845467320347	4.66349797396553	0.00159224683563653	0.0690910244561498
Arsb	-0.661207984032883	5.19486892095864	0.0016021941800185	0.0692962030041876
Hectd4	-0.594195363191079	6.71999892589297	0.00164180767723903	0.0707789686311033
Ch25h	1.73861486896606	1.96237576395834	0.00167337716896187	0.0719064791245167
Kcnk5	-0.993477708168585	5.16597048598287	0.00171681137467437	0.0735349078481491
Zyx	0.637351297559663	7.03348630200754	0.00174112119675625	0.074151938644787
Dlec1	-1.26054803844008	2.81396006018054	0.00175274064331985	0.074151938644787
Abca9	-0.991233167142493	5.4659829963704	0.00175772867230457	0.074151938644787
Fgd2	1.96392446463545	0.126962556626415	0.00175889771225117	0.074151938644787
