pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_S_PHASE	1.77114469089916e-11	3.51776583992432e-10	0.863415391606693	0.560059219050699	2.42244671227042	134	Rpa1;Psmd8;Psmd12;Psmd11;Akt1;Psma1;Ube2s;Cdkn1a;Psmc2;Psmd2;Psma6;Ube2c;Cks1b;Psmb7;Psmb4;Psmd13;Psmd1;Psmc5;Psmb1;Cdk4;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Pcna;Psmb6;Psmb3;Cdc26;Psmc4;Psmd7;Gins1;Psma5;Cdt1;Ccnd1;Psmd6;Mcm6;Anapc4;Psmd14;Psmc6;Cdc16;Mnat1;Psmb5;Psmc1;Psma4;Psmd3;Mcm2;Anapc15;Ubc;Ubb;Uba52;Fzr1;Ccna2;Rfc3;Orc6;Orc2;Cdc6;Mcm3;Rps27a;Cables1;Orc4;Pola2
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	1.9045708655308e-11	3.72545604151555e-10	0.863415391606693	0.43625720994674	2.08081622874637	318	Klhl21;Ube2m;Psmd8;B2m;Znrf1;Cdc34;Psmd12;Psmd11;Wsb1;Ncf1;Ube2v1;Fbxo6;Tapbp;Psme2;Cybb;Psma1;Ube2s;Rnf115;Psmb8;Socs3;Psmc2;Psmd2;Psma6;Psme1;Sec24d;Psmb10;Tap2;H2-M3;Fbxo2;Lrrc41;Ube2c;Ube2l6;Psmb7;Psmb4;Psmd13;Spsb2;Ube2d2a;H2-Q10;Elob;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Tap1;Spsb1;Rnf4;Adrm1;Psma3;Rnf14;Herc6;Ncf4;Eloc;Itgav;Psmb6;Ncf2;Psmb3;Spsb4;Rnf144b;Asb14;Stub1;Cdc26;Ube2z;Psmc4;Psmd7;Ube2j1;Arih2;Ube2d3;Uba7;Fbxo41;Psma5;Rnf41;Asb16;Psmd6;Anapc4;Rnf182;Psmd14;Psmc6;Ube2q1;Ube2l3;Cdc16;Socs1;Ube2g2;Uba3;Psmb5;Psmc1;Rchy1;Psma4;Psmd3;Ube2j2;Fbxl7;Fbxw2;Erap1;Ube2w;Lrr1;Rnf114;Klhl5;Ubc;Cdc20;Ube2f;Smurf1;Ubb;Uba52;Fzr1;Traip;Fbxw17;Keap1;Dtx3l;Asb4;Asb12;Rnf19b;Ube2e3;Rps27a;Sec13;Uba1;Cd36;Ube2r2;Vamp8;Ube3c;Mex3c;Fbxw9;Rlim
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	2.23015921572486e-11	4.29721723507581e-10	0.863415391606693	0.574646045390823	2.4631213464693	120	Rpa1;Psmd8;Psmd12;Psmd11;Akt1;Psma1;Cdkn1a;Psmc2;Psmd2;Psma6;Cks1b;Psmb7;Psmb4;Rbbp4;Psmd13;Ppp2ca;Psmd1;Psmc5;Psmb1;Cdk4;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Ccnd3;Psmb6;Psmb3;Src;Psmc4;Psmd7;Cdkn1c;Psma5;Cdt1;Ccnd1;Psmd6;Mcm6;Psmd14;Psmc6;Hdac1;Lin37;Mnat1;Psmb5;Psmc1;Cdc7;Psma4;Lyn;Psmd3;Mcm2;Ppp2r2a;Ppp2cb;Ubc;Ubb;Uba52;Ccna2;E2f3;Orc6;Orc2;Cdc6;Mcm3;Rps27a;Cables1;Orc4;Pola2;Ppp2r1a;Cdk6
REACTOME_KEAP1_NFE2L2_PATHWAY	2.58825512866254e-11	4.91387848691668e-10	0.863415391606693	0.674838915821939	2.56923521543952	64	Psmd8;Mafk;Sqstm1;Psmd12;Psmd11;Akt1;Psma1;Psmc2;Psmd2;Psma6;Nploc4;Psmb7;Psmb4;Psmd13;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Srxn1;Psmc4;Psmd7;Psma5;Psmd6;Vcp;Psmd14;Psmc6;Prdx1;Ufd1;Psmb5;Psmc1;Psma4;Psmd3;Ubc;Ubb;Uba52;Keap1;Nfe2l2;Rps27a
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	2.71668924904929e-11	5.08296495727918e-10	0.863415391606693	0.716731506291056	2.60450340201162	50	Psmd8;Psmd12;Psmd11;Psma1;Cdkn1a;Psmc2;Psmd2;Psma6;Psmb7;Psmb4;Psmd13;Trp53;Psmd1;Psmc5;Mdm2;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Psmc4;Psmd7;Zfp385a;Psma5;Psmd6;Psmd14;Psmc6;Psmb5;Psmc1;Psma4;Psmd3;Ubc;Ubb;Uba52;Ccna2
REACTOME_STABILIZATION_OF_P53	3.06912635535927e-11	5.66034589252689e-10	0.851339057116899	0.74679397860319	2.60067326834298	42	Psmd8;Psmd12;Psmd11;Psma1;Psmc2;Psmd2;Psma6;Psmb7;Psmb4;Psmd13;Trp53;Psmd1;Psmc5;Mdm2;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Psmc4;Psmd7;Psma5;Psmd6;Psmd14;Psmc6;Psmb5;Psmc1;Psma4;Psmd3;Ubc;Ubb;Uba52
REACTOME_DEGRADATION_OF_DVL	5.16773998251948e-11	9.3965525597643e-10	0.851339057116899	0.740934023966989	2.58849707792912	43	Psmd8;Psmd12;Psmd11;Psma1;Psmc2;Psmd2;Psma6;Psmb7;Psmb4;Psmd13;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Psmc4;Psmd7;Psma5;Psmd6;Psmd14;Psmc6;Psmb5;Psmc1;Psma4;Psmd3;Ubc;Ubb;Uba52
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	6.73579654327955e-11	1.20776574130193e-09	0.839088935621274	0.457360002973021	2.13212357484248	246	Serpine1;Tagln2;Rhog;Actg1;Cd109;Wdr1;Anxa5;Pdpn;Actn1;Bcar1;F2r;Sparc;Timp1;Cd9;Akt1;Gnai2;Gp5;Gnai1;Pdgfb;Flna;Gnb1;Rapgef4;Tgfb1;Aldoa;Igf2;Shc1;Gnb2;Prkch;Rhoa;Lgals3bp;Calm1;Gp9;Tbxa2r;Gng5;Ptpn1;Rac1;Syk;Mgll;Rap1b;Rarres2;Pik3cb;Gngt2;Fn1;Tgfb3;Actn4;Gnai3;Itgb3;Rap1a;Pecam1;Gng11;Fermt3;Mapk3;F13a1;Endod1;Vav2;Rac2;Srgn;Src;Crk;Cdc42;Prkcg;Ecm1;Pla2g4a;F2rl3;Gng3;Lcp2;Tln1;P2ry12;Vav1;Fga;Gp6;Ptpn6;Serping1;Scg3;Sod1;Lyn;Pros1;Vti1b;Rhob;Cd63;Itih3;Pdgfa;Plek;Tex264;Ptk2;Fcer1g;Apbb1ip;Tgfb2;Gng2;Gng7;Csk;Pik3r3;Gna13;Serpina1c;Maged2;Gtpbp2;Cfd;Lck;Pik3cg;Islr;Cd36
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	8.28132156098974e-11	1.46454604592298e-09	0.839088935621274	0.636684609305994	2.5540152398223	83	Tnfrsf12a;Ube2m;Psmd8;Tnfrsf1a;Psmd12;Tnfsf15;Psmd11;Nfkb2;Psma1;Psmc2;Psmd2;Psma6;Psmb7;Psmb4;Psmd13;Tnfrsf1b;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Relb;Psmb6;Psmb3;Psmc4;Psmd7;Eda2r;Psma5;Tnfrsf9;Psmd6;Psmd14;Psmc6;Map3k14;Uba3;Psmb5;Ltb;Psmc1;Birc2;Psma4;Psmd3;Tnfsf14;Ubc;Traf2;Ubb;Uba52;Tnfrsf4;Traf3;Ltbr;Tnfsf8;Rps27a;Tnfrsf8
REACTOME_RHO_GTPASE_EFFECTORS	1.05292353035681e-10	1.83692469958194e-09	0.839088935621274	0.458290229501337	2.13286178653994	239	Ppp1r14a;Rhoc;Rhog;Tuba1a;Actg1;Tubb6;Actb;Myl12b;Pfn1;Arpc1b;Tuba8;Arpc4;Aurkb;Ncf1;Nuf2;Actr3;Flna;S100a9;Cybb;Limk1;Arpc2;S100a8;Mapre1;Tuba1b;Arpc3;Tubb4b;Rhoa;Calm1;Sgo1;Ppp2ca;Nde1;Myl6;Myl9;Rac1;Rcc2;Nckap1l;Abi1;Cyfip1;Ncf4;Ncf2;Mrtfa;Mapk3;Arpc5;Rac2;Ppp2r5b;Ska1;Srf;Diaph1;Dlg4;Tubb4a;Ywhae;Cdc42;Kntc1;Brk1;Abi2;Dync1i2;Nck1;Ywhah;Iqgap3;Myh9;Klc1;Zwint;Iqgap1;Mapk11;Wipf1;Rock2;Ywhag;Kif2c;Actr2;Ktn1;Cenpf;Tuba1c;Nckap1;Pafah1b1;Rhob;Ppp1cb;Pin1;Ppp2cb;Prc1;Ptk2;Dync1i1;Diaph3;Nup37;Pkn3;Cdc20;B9d2;Ywhaq;Tubb1;Ywhab;Ndel1;Sec13;Evl;Clip1;Myh10;Ppp2r1a;Wasf3;Grb2;Zwilch;Tubal3;Tubb2a;Ctnna1;Kif2a;Fmnl3;Ctnnb1;Bub3;Tubb3;Ppp2r5a;Noxo1;Ywhaz;Ppp2r1b
