gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
Ncl	17098.181012404	0.0116039261214	0.128825553833596	0.0900747233455629	0.928227835400763	0.996235549614585
Ncln	3598.29589137379	-0.0141914726790293	0.129828741990977	-0.109309175005452	0.912957269602152	0.995128172971622
Ncmap	7.74964348910607	0.673126715735459	1.00587964476949	0.669192103882085	0.50337294253914	0.944767738428845
Ncoa1	2616.375712014	-0.170785242434733	0.170827746717613	-0.999751186304936	0.317430934103029	0.886597626060049
Ncoa2	4676.85175712563	-0.187625574344109	0.225353274811319	-0.832584192535931	0.405079277133075	0.920724053719364
Ncoa3	10193.6787803344	-0.191516960270967	0.244922536736109	-0.781949112658898	0.434244480236765	0.930009710034357
Ncoa4	3394.53759340046	0.100103679470937	0.13468143197262	0.743262660670909	0.457322673223408	0.93272956102528
Ncoa5	2769.40660472087	-0.0413929001302083	0.133539426557644	-0.309967634257741	0.756585569095828	0.978107869717318
Ncoa6	3543.42512574425	-0.0775929279709119	0.273159029997237	-0.284057707964832	0.776366156641477	0.982973769849855
Ncoa7	3011.48932911305	-0.110561079677645	0.153465345598053	-0.720430265522096	0.471260121030062	0.935572717488637
Ncor1	14230.8552533571	-0.140446562722028	0.164015744495574	-0.856299272694625	0.391832263468635	0.91548033256019
Ncor2	12146.0283930459	-0.167427391940686	0.304675389449995	-0.549527128669396	0.582643752378962	0.950965870857009
Ncr1	11.1019045316637	-0.410438688885008	0.851880262054563	-0.481803261757835	0.629945712072094	0.958108989635645
Ncs1	310.110134624054	-0.013212620487533	0.215155099637954	-0.0614097481759262	0.951032889092056	1
Ncstn	6345.43705859008	0.0441473490719873	0.154346865461102	0.286026858660845	0.774857550290471	0.982296185855103
Ndc1	612.924967226091	-0.0817233773285213	0.13786081198417	-0.592796285995363	0.553317493598031	0.949001232646095
Ndc80	57.9544550699687	-0.0120314076559277	0.447112120078054	-0.0269091512299584	0.978532194535549	1
Nde1	4511.98178348686	-0.183636334764693	0.133381813780288	-1.37677191185289	0.168582777500908	0.795838884778751
Ndel1	6649.88835968108	-0.0334040040068388	0.11729955799517	-0.284775190783025	0.775816380450517	0.982908068662358
Ndfip1	13543.1283199155	0.0441685176592124	0.210774154386195	0.209553765203506	0.8340159683522	0.988438209353125
Ndfip2	3586.44510430366	0.11193848673223	0.125394221112669	0.892692547861923	0.372021842232846	0.909950592072154
Ndn	760.304525492463	0.128069385213575	0.217983241348626	0.587519409387761	0.556854918804564	0.949258973017649
Ndnf	49.1697411971571	0.597550947476019	0.489747102647086	1.22012145502496	0.222418836368756	0.837870999117346
Ndor1	1645.9528663435	0.0215671975771467	0.1789190777082	0.120541631744384	0.904054102690974	0.994649540516956
Ndp	38.6661129722189	-0.57194741001224	0.43178383657789	-1.32461514665583	0.185298829564719	0.811377261838188
Ndrg1	25038.7195181296	0.244195275597056	0.427960308994315	0.570602624740837	0.568269038905109	0.950320428280321
Ndrg2	2058.49279461709	0.327998789849232	0.223303085499049	1.4688502360646	0.141873414824591	0.753104309606882
Ndrg3	4079.44607071065	-0.172329665222086	0.136930466091773	-1.25851952557138	0.208203930273046	0.829401389362133
Ndrg4	115.31194794984	0.244411308694645	0.22084583467813	1.10670553986613	0.268421259425982	0.861134276591862
Ndst1	6143.28725251616	-0.0851532301603691	0.212142723408386	-0.401395950764923	0.688128630147658	0.970735858521989
Ndst2	1753.65831169304	0.0640782152815163	0.173519897986	0.369284537538665	0.711915649594611	0.973597853241122
Ndst3	162.407980551701	-0.701568803413808	0.362347988985571	-1.93617413298724	0.0528463774329108	0.527497562366071
Ndst4	2.62324804521927	4.41533333015286	1.9893510800085	2.21948422001711	0.0264537995980029	0.375141030344911
Ndufa1	2135.01122952248	0.355124373621253	0.307870556332859	1.15348599051253	0.248710964522628	0.848867120669965
Ndufa10	3211.15848496083	0.149781593831913	0.217145655457024	0.689774766695974	0.490335839316277	0.940896942191935
Ndufa11	1788.68964198848	0.386411402425114	0.292955161721687	1.31901209780428	0.187165068024395	0.812127332138708
Ndufa11b	1.75026272472236	3.84454892241659	2.41999667594292	1.58865876165661	0.112137453950026	0.703140296321482
Ndufa12	2009.4685561751	0.44550012770316	0.284970034805284	1.56332271218468	0.117976708778137	0.714629515577355
Ndufa13	4000.2845748065	0.315131142699912	0.329670792404236	0.955896457801771	0.339124548768312	0.896341218302495
Ndufa2	2817.73111651051	0.570067173402313	0.372161984886492	1.53177163856803	0.125578797093483	0.726096920293665
Ndufa3	1766.88616078244	0.413083193959426	0.307095239161746	1.345130569549	0.178583072778485	0.80465474113995
Ndufa4	6980.36169612825	0.393701258299242	0.319263075138004	1.23315625563358	0.217517472387896	0.836894483357471
Ndufa4l2	1257.59134064424	0.0927331474119587	0.299349010198752	0.3097827093211	0.756726201205574	0.978107869717318
Ndufa5	1992.07648859877	0.626934206266863	0.358362991871815	1.74943903384732	0.0802151585618295	0.627718118699537
Ndufa6	3435.52826382271	0.361328491766785	0.262836235818366	1.37472860483546	0.169215599561208	0.795838884778751
Ndufa7	2872.32796900067	0.384777516770058	0.314725397968505	1.22258171489726	0.221487722864058	0.837450901403782
Ndufa8	2748.12040614922	0.286422840413317	0.276130040413967	1.03727519100754	0.299607624419531	0.878060820499687
Ndufa9	3719.20308077371	0.20558288691624	0.23201414498429	0.886079109229138	0.375574899467859	0.910918163535885
Ndufab1	2383.43067912369	0.305371616935939	0.303349522914474	1.00666588825338	0.314095359906121	0.885801185745858
Ndufaf1	619.897379055444	-0.015957242457393	0.226422208862004	-0.0704756063355888	0.943815115587857	0.998939839498456
Ndufaf2	333.919096576316	-0.00887288723745927	0.304014343859867	-0.0291857519773776	0.976716444668989	1
Ndufaf3	927.372487314222	0.195298446593402	0.251279941271047	0.777214630047768	0.437032152088036	0.930256984662189
Ndufaf4	1050.89521524507	0.0886302500056619	0.273828038129446	0.323671201134502	0.74618697627331	0.977913068206752
Ndufaf5	441.18661085081	-0.0779989772023941	0.254530958646796	-0.306442004607505	0.759268130585449	0.978107869717318
Ndufaf6	333.49352108599	0.39238577240107	0.290861491810513	1.34904682623541	0.177321925987516	0.803767446722215
Ndufaf7	847.107052883875	0.170351023474203	0.170349983778802	1.00000610329028	0.317307554236783	0.886597626060049
Ndufaf8	500.626056021428	0.105104806514413	0.252319979823731	0.416553641879008	0.67700492365624	0.968741858415736
Ndufb1	1165.9506501927	0.413562761530055	0.354436125741043	1.16681887509461	0.243283522803678	0.848073742243508
Ndufb10	3471.58891107888	0.174096970047286	0.292133855431657	0.595949311626483	0.551209089357757	0.948954824209014
Ndufb11	4207.20698870094	0.207338527199254	0.242674176733027	0.854390565945355	0.392888621380147	0.915780489082319
Ndufb2	1565.21212244735	0.446729123434624	0.330829112224035	1.35033195969798	0.176909525131014	0.803600223972776
Ndufb3	2298.64695435667	0.297222528024841	0.292080851645621	1.01760360650228	0.308866372737604	0.884345174084268
Ndufb4	2159.94907191474	0.374597055774103	0.299814932515574	1.24942761399866	0.211508713700074	0.830100989661457
Ndufb4c	15.5361586667793	0.623187710432181	0.687594011444815	0.90633091629565	0.364760726357428	0.905264913692095
Ndufb5	2385.16260414713	0.353405882001445	0.309409665661819	1.14219405927581	0.253373364787291	0.853025186234591
Ndufb6	2112.9243429251	0.523412881997006	0.332696384058304	1.5732448775436	0.115662127533507	0.711133318247559
Ndufb7	2963.99089115998	0.355802107507976	0.323373838889933	1.10028105158216	0.271209685423317	0.863038812027566
Ndufb8	5116.97220533764	0.302114242976984	0.300954670829203	1.00385297940247	0.315449483583248	0.886037848896267
Ndufb9	4556.65210609074	0.425156559170264	0.300719555775575	1.41379751002145	0.157421364883564	0.777598190786658
Ndufc1	1306.83937541602	0.580140309066101	0.371295527252784	1.56247588910796	0.118175921532107	0.714805249669392
Ndufc2	2349.11532754175	0.444242427963327	0.345560029959996	1.2855723736763	0.198592343409994	0.824663395069482
Ndufs1	4661.78833396306	0.181728279714656	0.223629778657294	0.812630056720439	0.416430193450767	0.925110932146535
Ndufs2	8734.67148959919	0.381500456913551	0.222163144368528	1.71720857659771	0.0859410690495851	0.640406034631733
Ndufs3	2995.74729923725	0.261366926298576	0.264936627043857	0.986526208983972	0.323874960580523	0.889356540259991
Ndufs4	1946.03949571975	0.369292435318152	0.300584098470783	1.22858274006151	0.219228290042508	0.836894483357471
Ndufs5	2081.5267477303	0.175975847901985	0.262395616522478	0.670650867701938	0.502442969256641	0.944767738428845
Ndufs5-ps	55.8352088193687	0.598680397176984	0.455106755986297	1.31547244531569	0.188351172023153	0.812535640905371
Ndufs6	2239.78868760371	0.394031338727162	0.312650848635732	1.26029192131267	0.207564073235557	0.829401389362133
Ndufs7	3071.13431122426	0.256846606776081	0.26234656815454	0.97903551238673	0.327562433044743	0.891214509982253
Ndufs8	2479.91917227598	0.189369398380906	0.288592951013429	0.656181648636643	0.511707255025007	0.945544056037333
Ndufv1	6927.93558242121	0.275352367836743	0.237570461568678	1.15903452819256	0.246442111113324	0.848073742243508
Ndufv2	4322.30902360622	0.380018681876253	0.321226035419948	1.18302578238854	0.236798929521106	0.845203875872617
Ndufv3	1937.52645405924	0.147080002044003	0.239010487951205	0.615370494009576	0.538310072662259	0.948954824209014
Neat1	53741.060015417	-0.0645996083647582	0.205383820556028	-0.314531145588148	0.753117665087501	0.978107869717318
Neb	243.527486754775	-0.0163489338314678	0.44074805595798	-0.037093603954606	0.970410371825384	1
Nebl	12915.3871032642	-0.509773165621055	0.215669195865269	-2.36368093076916	0.0180943888133088	0.308713780961192
Necab1	17.877890263469	4.43632743531821	1.38068253270419	3.21314084174677	0.00131291890129719	0.0681633143241082
Necab3	312.325541114387	-0.113334357002673	0.391050491967078	-0.289820264469106	0.771953744103986	0.981484646357217
