gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1700067K01Rik	27.2763854050914	-0.736330570738758	0.585054868261208	-1.25856669294479	0.208186883759808	0.563714871440231
1700071M16Rik	13.293998332977	0.503626757219504	0.884010239328578	0.569706927379051	0.568876490796236	NA
1700072O05Rik	0.977882768450465	4.3111552279357	4.6219040174138	0.9327660660396	0.350940765433108	NA
1700073E17Rik	4.97334859036977	0.036114671049667	1.59161413147833	0.0226905946205207	0.981897078311194	NA
1700084E18Rik	49.6732391336596	0.231792125219797	0.563134080952825	0.41161089882467	0.680624641908315	0.872545479987615
1700084F23Rik	3.10939569576223	-2.38624597793295	2.09153875165552	-1.1409045020295	0.25390966575307	NA
1700084J12Rik	2.99582414171668	-0.926897954173362	1.67105540601555	-0.554678169758267	0.579114810557957	NA
1700085C21Rik	1.09547153619618	-0.388477785078995	4.46419866383784	-0.0870207207008621	0.930655041845972	NA
1700086O06Rik	103.794816367931	0.474889028488666	0.372875982661472	1.27358438346996	0.202810749625335	0.557265900973184
1700088E04Rik	19.8703032095433	-0.69194745233561	0.616006641507695	-1.12327920790277	0.261318931501674	NA
1700092E19Rik	1.82292953097164	0.760122250550007	3.53349249225232	0.215119248793278	0.829674346841901	NA
1700092M07Rik	11.476162440115	-0.241939435369943	0.775774895711076	-0.311868090482847	0.755140773972036	NA
1700093K21Rik	1.46760522878089	1.58270524066626	2.56519848726956	0.616991335571433	0.537240440713088	NA
1700094D03Rik	295.999660114539	-0.0686390308209874	0.20682771026626	-0.331865738554205	0.739990642259654	0.899146648697378
1700095J03Rik	1.12353053156942	0.553940366263879	3.36137008802079	0.164796006318377	0.869104547561246	NA
1700095J12Rik	1.56641299013727	4.25644829453685	2.69972683354561	1.57662184249462	0.114882563799261	NA
1700096J18Rik	3.73647982854164	1.10315686441031	1.57278349464698	0.701404146320799	0.483050835123319	NA
1700096K18Rik	136.420796078793	0.235632357674313	0.298441236975985	0.789543563288724	0.429794378872628	0.736209027701318
1700099I09Rik	5.2647154993105	-0.246676228051637	1.36866246553329	-0.180231601482197	0.856970750243089	NA
1700101I11Rik	15.4812932710352	-1.58518656464384	0.738871592319995	-2.1454154972537	0.0319196411239561	NA
1700102H20Rik	9.81793257547446	1.12244907362907	1.24758694846273	0.899696069289718	0.368282015772434	NA
1700102P08Rik	61.5797189796306	-0.359113556229686	0.47712858143901	-0.752655720490705	0.451656824783986	0.748102779115061
1700105P06Rik	4.96082881561377	-1.48225301613974	1.1301335227091	-1.31157335514351	0.189664128095536	NA
1700108F19Rik	11.0855451567346	-0.18792343341114	0.808695336058425	-0.232378530000034	0.816244023128341	NA
1700109H08Rik	49.594308519087	-0.0556697708961033	0.672787144050367	-0.0827449980107464	0.934054304289163	0.977535798701941
1700109K24Rik	61.0467934220925	-0.287495355143669	0.392175818248857	-0.733077721179733	0.463511027440152	0.754456175849945
1700110C19Rik	16.3780290763906	-1.37101860037376	0.988829457759821	-1.38650663126459	0.165592256818018	NA
1700110K17Rik	1.6842693394898	2.38573584230545	2.70504680291773	0.881957325001597	0.377799885244623	NA
1700112D23Rik	2.94797755223367	-1.74433137171704	2.19223769098219	-0.7956853305152	0.426214955368864	NA
1700112J05Rik	1.17415825438803	2.57281887742862	2.74776292918295	0.936332188670166	0.349102180068721	NA
1700112J16Rik	9.42439173752085	-0.326804078401547	0.894320920649999	-0.365421484453281	0.714796806214696	NA
1700113A16Rik	32.898426377926	-0.165256383624668	0.580125331475189	-0.284863243610551	0.775748917092859	0.912257807018562
1700113H08Rik	1.69296117926372	0.934700283799387	4.01895604527045	0.232572905319368	0.816093068835885	NA
1700116B05Rik	14.1839051154751	0.439887298024794	0.8984725498714	0.489594588157151	0.624420806773661	NA
1700119H24Rik	26.2912673600055	0.881826649498433	0.77814904627555	1.13323617592171	0.257115086114733	0.605312385236408
1700120C14Rik	9.16921302147409	0.0381136953006197	0.924487262318099	0.0412268474149138	0.967115050720996	NA
1700120K04Rik	31.9227648471277	-0.126262707579776	0.62079070425037	-0.2033901389233	0.8388301067338	0.940271001431854
1700123K08Rik	3.97538572010795	-2.11370870652903	1.62992560750378	-1.29681299367163	0.194695538789368	NA
1700123L14Rik	1.19891964798956	-0.504808031279929	3.66258145713766	-0.137828478953323	0.8903759762069	NA
1700123M08Rik	33.5114099625104	0.193434639660767	0.532052660180786	0.363562959341356	0.7161843907002	0.888957220981071
1700123O20Rik	963.259197448621	0.124037406966533	0.160057136606688	0.774957053438568	0.43836503724967	0.741409370458999
1700124L16Rik	2.48784502205944	-1.05466495523709	2.00172769778449	-0.526877335216169	0.598278774021473	NA
1700125H03Rik	17.1486487915467	-0.952673152361306	0.762438452089695	-1.24950827145485	0.211479230080836	NA
1700125H20Rik	0.918604330705243	3.90549018895826	4.56721747093769	0.855113690952934	0.392488210928797	NA
1810006J02Rik	11.2889747152956	0.263110764602843	1.15144957892933	0.228503939223718	0.819254494067954	NA
1810009A15Rik	5.54352346055569	0.53929416457097	1.36799619472253	0.394221977116212	0.693417161405735	NA
1810010H24Rik	141.462248780622	0.166192904794716	0.353671447563657	0.469907610409526	0.63842102680118	0.853207773494218
1810012K16Rik	5.32925522865725	0.0317891377991356	1.01100771765606	0.0314430218918963	0.974916231590462	NA
1810013A23Rik	7.07666405716242	-0.662528222871019	1.49412484853944	-0.44342226388823	0.657460335121084	NA
1810013L24Rik	3572.80156856002	0.070249404218615	0.149713655606879	0.469225094623813	0.638908749989838	0.853207773494218
1810014B01Rik	115.266937237969	-0.148474583443562	0.34322147701914	-0.432591179121585	0.665311798814633	0.866307448832479
1810019D21Rik	100.397772638407	-1.10884878611508	0.658798759860136	-1.68313733066299	0.0923485092666456	0.397475652510731
1810019N24Rik	7.91707190284031	0.59381956641924	1.24348222606316	0.477545680969855	0.632973600158852	NA
1810020O05Rik	10.9654536415784	0.239908230452332	0.750233843811286	0.3197779364812	0.749136674237924	NA
1810021B22Rik	44.7288723774765	-0.317178782077435	0.481999368998542	-0.658048127192453	0.510507206363485	0.782236660587794
1810024B03Rik	18.2632393291794	0.25895418434088	0.744846156285479	0.34766130180798	0.728094562418855	NA
