gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
Trpm6	207.864319913473	0.0282289513954321	0.33737853626191	0.083671450200133	0.933317656965163	0.991871380492232
Ylpm1	4199.01492411278	0.0120219821668026	0.144054159340607	0.0834545994494849	0.933490075797357	0.991871380492232
Trpc4	1085.55425495331	-0.0228746081948499	0.274430413586775	-0.0833530361882321	0.933570830194663	0.991871380492232
Tnn	39.3837293262134	0.040812723570395	0.489885763057715	0.0833106953663128	0.933604496187904	0.991871380492232
Bcl7a	2279.03120887614	0.0193001271090719	0.23181637907673	0.0832560977181154	0.933647907992251	0.991871380492232
Ift74	681.049073926192	0.0146195348341953	0.175696668523834	0.0832089473125783	0.933685398487128	0.991871380492232
Magef1	233.477083735018	-0.0218735800543627	0.263608028036773	-0.0829776703587774	0.933869294844311	0.991871380492232
Nol7	3115.4231422066	0.013140708775713	0.158676681769846	0.0828143658484936	0.933999146071717	0.991871380492232
Gm3336	20.6927434453637	0.0971446605861997	1.17318006259136	0.0828045614512261	0.93400694207287	0.991871380492232
Sptlc2	6072.34102912374	-0.010923990568994	0.131968402497901	-0.0827773191326445	0.934028603932034	0.991871380492232
Mrpl47	485.562854810926	-0.0167745532469197	0.202821957874232	-0.0827058047498062	0.934085469166007	0.991871380492232
Porcn	583.962117323042	-0.0158513239791415	0.191753824450976	-0.0826649691317845	0.934117940085436	0.991871380492232
Sdhaf2	1819.70098347387	-0.0107737402303496	0.130378683466344	-0.0826342155321024	0.934142394242389	0.991871380492232
Wdr36	1616.43882444041	0.0106841224511312	0.129456039730352	0.0825308921343916	0.934224553749036	0.991871380492232
Cdc37l1	3726.92113535425	0.0123095688623303	0.149270320129251	0.0824649458222613	0.934276992542583	0.991871380492232
Gdi2	13637.7690874256	0.0098814381950866	0.119852683806524	0.0824465325368771	0.934291634359522	0.991871380492232
Tor1a	1138.96683669245	0.0103302594310964	0.12557385369514	0.0822644135472301	0.934436452347229	0.991871380492232
Mexis	2.04528760671818	0.174166110026149	2.11970248270613	0.0821653564342664	0.934515221825143	0.991871380492232
Cdkn2aipnl	1684.31937281339	0.015605624334104	0.189940659467443	0.082160525175911	0.934519063622181	0.991871380492232
Fscn3	3.93807886382945	0.123208895752481	1.50041697399926	0.0821164368889246	0.934554122519516	0.991871380492232
Gm4432	8.27235762843919	-0.105456458760501	1.28446510890266	-0.0821014584433473	0.934566033371474	0.991871380492232
Tspo	4134.36134079627	-0.0142107012158797	0.173419139472089	-0.0819442494014153	0.934691046801163	0.991871380492232
Gm36470	5.43148774638899	0.118289053168813	1.44455357565503	0.0818862347249224	0.934737180773945	0.991871380492232
Hmgn2	1044.83211102573	0.0155539013009785	0.190008990978073	0.0818587647927328	0.9347590252729	0.991871380492232
Lrrc20	496.033703812044	-0.016173073882375	0.197659391677711	-0.0818229467626091	0.934787508377369	0.991871380492232
Xpnpep3	990.094778189949	0.017520789319192	0.214160742314972	0.081811396102763	0.9347966936756	0.991871380492232
Suv39h1	722.182077026909	-0.0129619079787961	0.15855670074355	-0.0817493547608607	0.934846030246041	0.991871380492232
Hhex	990.158528422985	-0.0223337877988207	0.273320737793191	-0.0817127451767658	0.934875143069089	0.991871380492232
Gm34181	0.909394728079522	-0.370945205090436	4.54041314868779	-0.0816985575855892	0.934886425406731	NA
Selenoo	838.378393857718	-0.0125493863629092	0.153672958368316	-0.0816629451021005	0.934914745427747	0.991871380492232
Gm16157	3.62911016132807	-0.203667993998947	2.49430076565727	-0.0816533422124332	0.934922381922389	0.991871380492232
Paxbp1	2421.18355903913	0.0113399863729724	0.139219431900581	0.081454048606307	0.935080867292694	0.991871380492232
