pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_PROTEASOME_ASSEMBLY	0.00402244053631708	0.0227270188396593	0.407017918923954	0.467239192021119	1.68634928695944	47	Psmd11;Psmb8;Psmd2;Psme1;Adrm1;Psmd12;Psmd8;Psmd1;Psmb10;Psme2;Psma7;Psma1;Psme3;Psmd4;Psmd13;Psmc5;Psmc3;Psmc1;Psma6;Psmc2;Psmb2;Psmc6;Psmd3;Psma3;Psmc4;Psmb11;Psma5;Psmd7
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	0.00403957830998581	0.0227270188396593	0.407017918923954	0.435650531110826	1.68543814717792	63	Csnk1e;Cdkn1a;Psmd11;Mdm2;Psmd2;Trp53;Zfp385a;Adrm1;Chek1;Psmd12;Psmd8;Psmd1;Plk3;Mapk11;Psma7;Psma1;Cul1;Psmd13;Psmc5;Ccna2;Csnk1a1;Fbxw11;Psmc3;Psmc1;Psma6;Psmc2;Cdk2;Psmb2;Psmc6;Psmd3;Psma3;Cop1;Nek11;Gsk3b;Psmc4;Phf20;Psma5
REACTOME_SIGNALING_BY_PTK6	0.00408740121343388	0.0228965245462487	0.407017918923954	0.475099335681133	1.72471788680732	48	Bcar1;Akt1;Socs3;Elmo2;Pxn;Ptpn1;Stat3;Hif1a;Arap1;Nrg1;Crk;Ccnd1;Stap2;Khdrbs1;Dok1;Hbegf;Rhoa;Egfr;Cdk4;Rac1;Gpnmb;Kras
REACTOME_UBIQUINOL_BIOSYNTHESIS	0.00414408692350409	0.0230791327401918	0.407017918923954	-0.676588182116788	-1.84550964671212	13	Coq8a;Coq8b;Hpdl;Coq9;Coq4;Stard7;Pdss2;Coq6;Coq7;Coq2;Coq3
REACTOME_CELL_CYCLE_MITOTIC	0.00415567073297116	0.0230791327401918	0.407017918923954	0.260752303361784	1.3431885182676	493	Rpa1;Lmna;Tubb6;Tubb5;Tuba1a;Csnk1e;Phlda1;Akt1;Gorasp2;Cdkn1a;Psmd11;Emd;Mapre1;Nup62;Nde1;Psmd2;H3f3b;Tuba8;Trp53;Kpnb1;Tubb4a;Cdk1;Hmmr;Sgo1;Ppp2r5b;Rcc2;Kntc1;Ppme1;Tubg2;Ccnd1;Gtse1;Ccnb2;Ccnd3;Ube2s;Adrm1;Anapc4;Psmd12;Cks1b;Psmd8;Psmd1;Tubgcp2;Fbxl7;Cdc7;Ube2c;Nuf2;Haus3;Hdac1;Dync1i1;Ajuba;Ppp2ca;Pafah1b1;Mcm6;Gins1;H4c1;Ywhag;Haus2;Ppp2r2a;Cdk6;Ube2i;Ska1;Cdkn1c;Tubb1;Nup54;Src;Clip1;Orc2;Blzf1;Lyn;Cenpf;Tubg1;Ncapg2;Aurkb;Actr1a;Ccnb1;E2f3;Chmp4c;Fzr1;Ppp2r1b;Jak2;Mapk3;Ticrr;Pola2;Pcna;Cdc6;Nedd1;Nup50;Cdc27;H3c7;Tuba1b;Esco1;Psma7;Psma1;Anapc15;Nup98;Cdk4;Lbr;Cenpt;Mcm2;Chmp4b;Plk1;Ube2e1;Ofd1;Ranbp2;Cul1;Kif2c;Ndel1;Espl1
REACTOME_KEAP1_NFE2L2_PATHWAY	0.00426788481764818	0.0235809240759347	0.407017918923954	0.432947189751472	1.68034869976304	64	Mafk;Akt1;Psmd11;Sqstm1;Nploc4;Psmd2;Adrm1;Psmd12;Psmd8;Psmd1;Vcp;Trim21;Keap1;Psma7;Psma1;Cul1;Srxn1;Sesn2;Prkci;Ufd1
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	0.00432555893680559	0.0235809240759347	0.407017918923954	0.540282308045387	1.81881760928717	31	Mlkl;Casp8;Pdcd6ip;Sdcbp;Tnfrsf10b;Ripk3;Birc2;Flot1;Flot2;Cflar;Birc3;Xiap;Traf2;Ripk1;Fas;Tnfsf10;Stub1
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.00432655812759801	0.0235809240759347	0.407017918923954	0.510707677158541	1.78193818205055	37	Psmd11;Psmd2;Adrm1;Oaz3;Psmd12;Psmd8;Psmd1;Psma7;Psma1;Psmd13;Psmc5;Oaz2;Psmc3;Psmc1;Psma6;Psmc2;Psmb2;Psmc6;Psmd3;Psma3;Psmc4;Psma5;Psmd7;Azin1;Psmd6;Psmb6;Psma2
REACTOME_G_PROTEIN_MEDIATED_EVENTS	0.00433017881583838	0.0235809240759347	0.407017918923954	0.501193823662602	1.76952372093215	39	Gnai2;Camkk1;Prkcg;Grk2;Camkk2;Gnai1;Adcy7;Gnai3;Prkar1a;Plcb3;Pla2g4a;Prkar1b;Calm1;Gnaq;Adcy3;Gna11;Gnal;Pde1b;Adcy2
REACTOME_GLUCURONIDATION	0.00433714059511009	0.0235809240759347	0.407017918923954	-0.603018142180115	-1.84522868149615	20	Ugt2b38;Ugt3a2;Ugt2b34;Ugt2b5;Ugt1a8;Ugt1a7c;Ugt2a3;Ugt1a6a;Ugp2;Ugt3a1;Ugt2b37;Ugt1a1;Abhd10;Ugt1a2;Slc35d1
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.00454882621284408	0.0246283728846035	0.407017918923954	0.740991929468506	1.8202413937513	9	Socs3;Ifngr1;Socs1;Ifngr2;Ptpn2;Jak2
REACTOME_FATTY_ACIDS	0.00463884736686556	0.0250111187196835	0.407017918923954	-0.591836525874983	-1.80002316043453	19	Cyp4b1;Cyp2a5;Cyp2j6;Cyp4a12b;Cyp2f2;Cyp2a4;Cyp4a12a;Cyp4a32;Cyp4f15;Cyp4a30b;Cyp4a31;Cyp4f14;Cyp4a10;Cyp2d22
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	0.00471809747799551	0.0253328553382829	0.407017918923954	0.487296632877012	1.73988328241811	42	Tubb6;Actg1;Actb;Tuba1a;Gja5;Gjc1;Tuba8;Tubb4a;Gja4;Cltb;Dnm1;Cltc;Tubb1;Src;Dnm2
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	0.00479674240536035	0.0256486969939516	0.407017918923954	-0.644519084977685	-1.83272499796646	15	Pank1;Slc25a42;Coasy;Vnn1;Ppcs;Slc25a16;Slc5a6
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS	0.00486728633105466	0.0259188004624886	0.407017918923954	0.697688060529386	1.88382112103484	13	Rela;Nfkb2;Nfkb1;Myd88;Nkiras2;Nfkbia;Dhx9;Nfkbib
REACTOME_SIGNALING_BY_EGFR	0.00493094005672606	0.0261501493172276	0.407017918923954	0.463781028947084	1.69222923943485	49	Sh3gl1;Ptpn12;Shc1;Pxn;Lrig1;Epgn;Stam2;Src;Hbegf;Spry2;Egfr;Plcg1;Stam;Sh3gl3;Csk;Tgfa;Ptpn11;Eps15;Arhgef7;Kras;Hgs;Eps15l1
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	0.0050308002644511	0.0264773633853406	0.407017918923954	0.810760293003284	1.8281009868912	7	Ccnd1;Ccnd3;Cbfb;Cdk6;Pml;Ptpn11;Ccnd2
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.00503356367294728	0.0264773633853406	0.407017918923954	-0.673833689661107	-1.88176622721718	14	Pdk2;Gstz1;Pdp2;Dld;Pdhx;Dlat;Pdha1;Pdhb;Sirt4;Pdk3
