gene	logFC	logCPM	PValue	FDR
Mrpl10	0.215664671799714	5.37946131830894	0.208639598932578	0.530370449559729
Gxylt1	-0.194488621034053	6.06066562599953	0.208669685356369	0.530370449559729
Flvcr2	0.675367120303714	0.70910540030725	0.208754847196839	0.530417240658042
Hmox1	0.266219805782875	4.63545702656387	0.208768067355872	0.530417240658042
Xrcc1	-0.232631789556182	5.11763194235627	0.209004625432013	0.530916575326627
Acot3	1.1767548534461	1.2583068910488	0.209120715753123	0.531109763443458
Rpf1	0.254675134962878	4.45261638384778	0.209221109993433	0.531263021451548
Slc25a36	0.223373093739144	5.58422365795076	0.209282310328682	0.531316717035401
Clk1	-0.243483266085238	7.98322380930139	0.209348544420061	0.531322419504183
Vasp	0.197946537540414	7.63578442187528	0.209366952697512	0.531322419504183
Abcd1	-0.256048741619677	4.6962209031332	0.20940471987696	0.531322419504183
Ube3b	-0.194424190897594	6.83304757427927	0.209469994350595	0.531335691468883
Kifap3	-0.20716932638411	5.75087264914009	0.209490061544083	0.531335691468883
Strbp	-0.241768039154289	4.88091604322295	0.209633968457135	0.531599042550927
Zswim7	0.460002854250403	1.61608029465739	0.209754119087416	0.531734911191605
Yars	0.205648493415124	5.64888881159658	0.209807986266222	0.531734911191605
Deaf1	-0.227924964919933	5.09837193190934	0.209835421241132	0.531734911191605
Ift43	0.225121646525184	5.08846858889457	0.209847889942559	0.531734911191605
Zfp397	-0.241162799518197	5.39083158185891	0.209897050717342	0.531757902552623
Fkbp15	-0.196571902047358	6.32191903721538	0.209966892475622	0.531833268796853
Ccdc88a	0.216590706077824	6.05206614572652	0.21001940502343	0.531864720816303
Mpzl1	0.226444764024478	5.8058129257288	0.210116930107203	0.532010131298349
Efhd1	0.340294875041805	3.7812021441417	0.210191156110254	0.532096504924144
Tmcc1	-0.221351979640808	5.23650347032413	0.210406173177099	0.5325391885507
Tob2	0.26664040735495	6.44839098620498	0.21047548787635	0.53261300012968
Exosc3	0.291434301551069	3.99711107235399	0.210550129260113	0.532700260277589
Haus7	0.375856649552184	3.39956357293044	0.210681845855993	0.532715726368972
Phax	0.220421797872685	5.32048328928904	0.21068395662345	0.532715726368972
Fam110b	-0.444741633914627	1.48042641197383	0.210715367888311	0.532715726368972
Pkig	0.206137048081478	5.8919098053692	0.210716880230531	0.532715726368972
Mavs	-0.225477623775583	5.13321056598689	0.210953529284334	0.533201867553403
Taf6	-0.205207234136132	5.62508811897825	0.210989566738621	0.533201867553403
App	-0.200726543787451	11.0707500505867	0.211206996595419	0.533557496400307
Cdc7	0.458079356466337	1.86416889722999	0.211210736042067	0.533557496400307
Kif5b	-0.203525032548479	9.0437002400785	0.211300831430277	0.533683459429288
Dhx29	-0.235988704769072	5.29920168938914	0.211394365510873	0.533787559323474
Adat1	-0.345333068518377	3.1451987549455	0.211430874346135	0.533787559323474
Tctex1d2	0.374668652651495	3.02965105433307	0.211462768506962	0.533787559323474
Fam207a	0.215160080656765	5.47911657045856	0.21158738770134	0.534000513291149
Pbrm1	0.195719046453468	7.00475086840764	0.211660866316878	0.534043558642812
Ppp2cb	0.207965106534156	7.08054340315529	0.211684962785066	0.534043558642812
Ccdc27	-0.509155519921695	1.14516558020455	0.211772576879046	0.534163002909402
Cpsf1	-0.206277680523398	6.36752978651915	0.211975521413793	0.534567837519305
Denn2b	-0.229833957892331	6.37911905762463	0.212013674571358	0.534567837519305
Zzz3	-0.188767823648808	6.23185460938783	0.212114642600349	0.534720778048962
Cx3cl1	-0.237088136666411	6.69684408663917	0.212273906441562	0.535020590717713
Hspb2	0.540287788864528	1.07952207664423	0.21239977426554	0.535236133288827
Pold4	0.443135965067473	2.12841426865335	0.21263071460457	0.53564635365753
Hspb8	-0.323905573716369	7.44474410356029	0.212643324414667	0.53564635365753
Kcnj8	-0.476155347770878	2.20477580277282	0.212838684856882	0.535706513152921
Peg10	-0.580320509304047	1.94621232758473	0.212868558069482	0.535706513152921
Fadd	0.288678270340034	4.26369047601601	0.212874133302676	0.535706513152921
Ddit3	0.300324956454914	4.9486045550149	0.212874393904726	0.535706513152921
Ctnna3	-0.45400710852056	1.56949241569384	0.212908903885932	0.535706513152921
Arih2	0.1996087652254	6.16318881307198	0.212909516573102	0.535706513152921
Mbtps2	0.228896498359481	4.88965640935503	0.213101461217748	0.536032727882033
Zfp346	0.240787330692877	4.61774039405063	0.213119985439114	0.536032727882033
Hps4	-0.248685518634553	4.56863265003458	0.213201997562086	0.536049104593213
Arhgap5	-0.237237864770895	6.94159692374966	0.213207318193275	0.536049104593213
Mcoln1	-0.204901224546357	5.62757201074166	0.213337685273683	0.536212690031301
Ttc33	-0.222959967633044	5.21070131728459	0.213374655049251	0.536212690031301
Diablo	0.228961984301808	4.98061461828773	0.213405849796527	0.536212690031301
Tpbg	0.352788809104234	3.02007040842701	0.213434074886187	0.536212690031301
Slc38a9	-0.253570440724457	4.61442498245226	0.213622622197455	0.536584753540851
Rpl7	0.1964421168361	8.52536585294859	0.213663234815368	0.536585158997702
Angpt2	0.204496694183196	6.41297804000089	0.213784218861462	0.536787367631514
Eml1	0.202545507248163	7.47143467808042	0.213896586991267	0.536967870257221
Mios	0.241091028776279	4.67530761711459	0.214073806859179	0.537235277447765
Cep41	0.387627033983352	2.59096388258938	0.214084106791473	0.537235277447765
Hk1	0.194984411948511	7.18216818384664	0.214210913452328	0.537451818979598
Ankrd12	-0.212708530175876	7.60164892351768	0.214262290332987	0.537479062266843
Hdac1	0.198723599806173	6.66834515607221	0.214647748347971	0.538243963005057
Snai1	-0.326710903422279	3.65876728262764	0.214684367082785	0.538243963005057
Il1rl2	0.276920618429593	4.34729149651806	0.214688941444384	0.538243963005057
Tal2	0.446303487331158	2.42183902511063	0.214770714844378	0.538347228346689
Ccser1	-0.473989629451	0.931306144370063	0.214836023763441	0.538409192371442
Ube2o	-0.213834503905906	5.43624612410859	0.214965505848405	0.538631929557819
Hnrnpf	0.195128384332941	7.49620131772345	0.215072063441286	0.538797152322692
Eola1	0.302101624329112	3.83887147235105	0.21511483937	0.538802557447705
Fam161a	-0.380567884416186	2.88332374051686	0.215175703876174	0.538853258810165
Fam204a	0.259591818647688	4.68367785593631	0.215285351303555	0.53902608249182
Anxa2	0.199891962874305	9.44628514881289	0.215373104349798	0.539071181293949
Ccdc102a	0.234110013221034	4.77311583056043	0.215384640848694	0.539071181293949
Rbm22	0.201842843828368	5.68492601114905	0.215516251391927	0.539118945055007
Nexn	0.274592016220538	4.57820464587515	0.21553916892047	0.539118945055007
Ndufa8	0.205109149474188	5.72161101689967	0.215550709235544	0.539118945055007
Cxxc1	-0.193805864999427	6.46902969601879	0.215634671762446	0.539118945055007
Rps9	0.19638932254479	8.43025383005217	0.215640978654884	0.539118945055007
Brd9	-0.20190813689109	6.08908038549962	0.215664271668368	0.539118945055007
Amotl1	-0.214220420552811	9.26753561195386	0.21568822023422	0.539118945055007
Ifi44	0.336099724210735	5.42124467330839	0.215821287761744	0.539349921280998
Taok3	-0.230113020019711	5.60653665253489	0.215905194422799	0.539401540956254
Rab10	0.200527782163486	7.5502487351726	0.215923270446868	0.539401540956254
Dnmt3b	-0.370503163448351	3.0678225962458	0.216136735475697	0.539635808146702
Sox5	-0.244008296791372	4.67614746617473	0.216168443098511	0.539635808146702
Kifbp	-0.200019368332629	5.68913171171108	0.216190093121275	0.539635808146702
Lactb	0.306660047176567	4.09084097338007	0.216210502947078	0.539635808146702
Tmem219	0.27534052083476	4.15160050105161	0.216220453848453	0.539635808146702
Gmpr	-0.251880574509971	4.86404925132526	0.216277867222598	0.53967755995255
Ly75	0.519733164892934	1.37231576832874	0.216349075785382	0.539753712675022
Slc37a3	-0.198785820859476	5.80851050685529	0.216621920759632	0.540332790311492
2700049A03Rik	-0.32481734481207	3.6636076740636	0.216770275838775	0.540400256612289
Nudcd1	0.284985831844133	4.01718004278653	0.216788020275878	0.540400256612289
Reep2	0.339484713692781	3.14823824818152	0.216792975184257	0.540400256612289
1700021N21Rik	-0.492747220276075	0.835226267552393	0.216811923534911	0.540400256612289
Abhd11	0.282923456332139	3.95292277967063	0.216944126498517	0.540585760172867
Slc30a9	-0.195634532758269	6.93977777656418	0.216967854290263	0.540585760172867
Phf6	0.23486562553657	5.00604756575214	0.217111032852763	0.540840910946835
D6Wsu163e	-0.270077215895805	4.29010304663376	0.217153060453939	0.54084403810017
Sowahc	0.241916290011124	5.25126899232378	0.217215383360736	0.540897702324039
Tmtc4	-0.364811240088328	3.23152706065765	0.217310603178807	0.541033249092882
Hdac6	-0.262154405963067	4.50120719667488	0.217376596171179	0.541095993284048
Rps17	0.203031505898962	7.69221983549275	0.217465482256439	0.541215688955283
Cyb5d1	-0.195481016062159	5.73792811368742	0.217539792829065	0.541299071820962
Scrn1	-0.344393741737415	3.25275853571824	0.217585628052027	0.541311582166193
Tdp1	-0.320967527099129	3.81443523506867	0.217662177962627	0.541400485781782
Zfp410	0.223770645475352	5.30618276361562	0.217804356227668	0.541482249982295
Zscan18	-0.412372416098043	2.04254895549039	0.217805122876956	0.541482249982295
Rsl24d1	0.221886322272884	5.18317190164826	0.217817511187752	0.541482249982295
Kif5a	0.55210145759011	0.435160735503623	0.217939064339107	0.541682909585582
Pcp4	-0.41771416707136	2.26848569578392	0.218072255949623	0.541912415730937
Mtmr1	0.240165484877388	5.0117374565547	0.218221805073134	0.542087074603561
Nt5dc2	0.40975750543513	3.288942850329	0.218224272776707	0.542087074603561
Gtf3c1	0.191056266808636	7.09455735259822	0.218268617415424	0.542095714288635
Emc8	-0.206318255154873	5.5115540255044	0.218451900108783	0.542354028026982
Rex1bd	0.247896961718164	5.28085916452206	0.218476612750219	0.542354028026982
Lurap1	-0.453038752552347	1.26244508871405	0.218512526157734	0.542354028026982
2210016F16Rik	0.223678467502519	4.86939151026834	0.2185426899731	0.542354028026982
Dis3	0.271906420648438	4.31177186496889	0.218577054944006	0.542354028026982
Zfp710	-0.217833602888271	6.14229286632127	0.218678689549883	0.542486812535724
Cage1	-0.516435574621263	0.861058140297436	0.218712361360049	0.542486812535724
Larp4	0.239528043740022	6.06279523109791	0.218818787000377	0.542487355337299
Slc25a34	0.632626872165861	2.90633475612653	0.218834887700804	0.542487355337299
Smim4	0.375620308832337	2.81766476863764	0.218852181587936	0.542487355337299
Mpv17	-0.196730792115313	5.95516902838549	0.218876164776873	0.542487355337299
Zfp459	-0.436669846429717	1.45052944236373	0.219005949415367	0.542505966959248
Tbc1d17	-0.199504708262347	6.1214609028765	0.219050596137497	0.542505966959248
Aimp1	0.214728907619307	5.4755945560694	0.21908690847361	0.542505966959248
Wdr36	0.224061356104026	5.08895864052603	0.219116577671077	0.542505966959248
Samd1	-0.219171543228976	5.76055217496385	0.219129325477919	0.542505966959248
Slc2a4	0.513084304777317	2.86648084700052	0.219135510651985	0.542505966959248
Lgals2	-0.442325211112305	1.8844319535997	0.219169956798689	0.542505966959248
Zfp667	-0.362562728213815	2.99984666936208	0.219264373227905	0.542638416206747
Tril	-0.27900204093101	5.43449789856191	0.219448326499609	0.542914049125644
Phf20	-0.198781960406752	6.93247527660007	0.219457605081922	0.542914049125644
Sub1	0.21780941688596	5.95410576312123	0.219547023016615	0.54303398476886
Stc1	0.675330423786865	1.34455381371976	0.219635722889456	0.543089264503282
Mtarc2	-0.190609833128916	6.59739948847652	0.219651255488889	0.543089264503282
Nnat	0.471153733050129	0.96208747569596	0.219756882574023	0.543249170209543
Pds5b	-0.203345169981597	6.21482909710156	0.219815199000237	0.543292083983257
Ptger4	-0.23781384869424	6.80478448504806	0.219988313739176	0.54344524002832
Top3a	-0.297187332996543	3.9210511682733	0.219996443909824	0.54344524002832
Ldb2	0.194513543903701	6.61788654981765	0.220000070784175	0.54344524002832
Ndufb8	0.187888638303618	6.55610100252545	0.22008382559879	0.543550911667836
Mtcp1	-0.3679259141602	2.95939769783991	0.220227829325355	0.543729953155878
Naa50	0.196853891466097	6.6587169044696	0.22026246857544	0.543729953155878
Grk2	-0.191516211818135	7.44120658787923	0.220279288975476	0.543729953155878
Rpp38	0.443253854706859	1.30717246520876	0.220401618269661	0.543783189163516
Pstk	-0.366810065577698	3.06795786048723	0.220421790352028	0.543783189163516
Taf1b	0.274317704451048	4.11904347138808	0.220423837778532	0.543783189163516
Capn10	-0.282248897261404	4.1627281080078	0.220503459408458	0.543878465796429
Blmh	-0.206759361617889	6.98182400652739	0.220758601434205	0.544397793591214
Rab24	0.215943150199318	5.42627266095127	0.220813382640363	0.544397793591214
Actr10	0.193523796516339	6.22412895891756	0.22084750417373	0.544397793591214
Abcd4	-0.24063171267132	4.61174624055773	0.220878170004366	0.544397793591214
Adgre5	-0.252210275918414	8.269957439517	0.221019776906162	0.544645614092558
Dand5	-0.360379358502734	2.93913739766925	0.221152772997797	0.544872127380346
Pwp1	0.25894572313257	4.36893663326315	0.221356471240465	0.545194253209574
5033406O09Rik	0.445479230331038	2.00157037344354	0.221365717888184	0.545194253209574
Pphln1	0.203396898956309	5.55386999498151	0.22147202350841	0.545343689734505
Marcks	-0.256250865572186	6.38986633498935	0.22150861668221	0.545343689734505
Cog5	-0.236468018467121	4.72229324704034	0.221658125238035	0.545574632606589
9930021J03Rik	-0.188807491086615	6.06097208509364	0.221768761463542	0.545574632606589
Rbpms	0.206116258940114	7.81942980993646	0.221796867973862	0.545574632606589
Gria4	-0.545540817983253	1.95043199086164	0.221803134841569	0.545574632606589
Mvd	-0.362386380083866	3.27533389002551	0.22182409586557	0.545574632606589
Psme3	0.184878984566955	6.41937838800081	0.221849194744059	0.545574632606589
Tbccd1	-0.290676586468301	3.94765578046164	0.221923491722803	0.545656184931045
Arntl2	-0.447906692414765	1.78832380110778	0.221973983768482	0.545679187303357
Adssl1	0.463224798872658	1.41176551448394	0.222087547374531	0.545770242063113
Cycs	0.211827949724299	5.73503911572073	0.222093310716674	0.545770242063113
Hykk	-0.517328005838802	4.4194169855441	0.222379910293685	0.546373311732865
Gpat3	0.455722102911035	2.61064315709584	0.222519098390499	0.546598218117287
Rrp9	0.306760512964829	4.14080636426152	0.222553861745305	0.546598218117287
Zfp280b	-0.282836584424836	3.98787965944287	0.222605882899379	0.546624775390644
Rgl2	-0.191922267129483	6.97607388717726	0.222772433282611	0.5467892856335
Hadha	0.195372832510541	7.31358659599551	0.222778936409717	0.5467892856335
Akap17b	-0.397931758135283	2.84536169951788	0.222879544161752	0.5467892856335
Fth1	0.198000361951936	9.90301920284431	0.222889218121256	0.5467892856335
Gstcd	0.325921082597432	3.37710329232394	0.222910000116421	0.5467892856335
Rbms2	-0.193601619319669	7.90785395263323	0.222920200279379	0.5467892856335
Zfp322a	-0.250795039752639	4.74049438963164	0.223074949673439	0.546963130294569
Cyb561a3	0.210469598521078	5.24708240620289	0.223077200013118	0.546963130294569
Alkbh2	0.421450211695525	2.16337525676126	0.223114775576624	0.546963130294569
Ldhd	-0.599437448694614	6.36813264103303	0.223435526124246	0.547648236148952
Efcab5	0.471526165755838	0.83398155741524	0.223501914268444	0.54770975295971
Mmrn2	0.209372858191237	8.37284355396432	0.223662276300564	0.547959390995817
Plscr3	0.24424014032896	5.41247408768871	0.223686400470588	0.547959390995817
Mrpl27	0.254590506535842	4.68588098134748	0.223859115494017	0.548227008552502
Rtkn	0.275706035973395	4.12229585551826	0.223878304208737	0.548227008552502
Rab1a	0.190670126211312	8.00021108770457	0.223996048330244	0.548358121288018
Rbpms2	-0.328754206374511	4.37196141388865	0.224014523879365	0.548358121288018
Nrbp1	0.189273134104703	6.86934036346596	0.224069111021921	0.548380786577125
Ppp1cc	0.337856937739438	3.11547222094966	0.224122582822414	0.548380786577125
Nat8f7	-0.991427940559462	1.138391720715	0.224180672625104	0.548380786577125
Wrap53	-0.325237668970885	3.43746032707924	0.224189144787618	0.548380786577125
Sp4	-0.209058058911624	5.2491044983065	0.224237218935794	0.548397254642941
Elmod3	-0.288816601085219	3.9556321919832	0.224315166565753	0.548486762118842
Trim56	-0.247902426092923	6.32570817639188	0.224362362512399	0.548501057634901
Serpinf1	-0.44435054552595	1.47010136509894	0.224657918944255	0.5490030653561
Afap1l1	0.228056110749317	7.29415865769668	0.224665236427351	0.5490030653561
Dph3	0.208763193532371	5.36530610140392	0.224691868964815	0.5490030653561
Adamts14	0.595574958912436	0.540389702715475	0.224813614865349	0.549186367092768
Mfsd2b	-0.400857627347671	2.63648286121191	0.224889373737684	0.549186367092768
Rcor2	0.411297921453971	2.61717720187396	0.224900368377355	0.549186367092768
Gm3704	0.567523414942848	0.416561239788652	0.224932493962684	0.549186367092768
Dennd4a	-0.236090785086693	4.69044093951657	0.225088302184491	0.549465647493057
Usp4	0.186194834835109	7.24455152541547	0.225191118271016	0.549615489211597
Sec22b	-0.198057713035183	5.65196863639313	0.2254334149371	0.549938004896523
Zfp131	0.203304538785067	5.50117448492098	0.225455859729022	0.549938004896523
Yju2	0.297964280296023	3.8578170910908	0.225464949093903	0.549938004896523
Dph1	0.386164588944163	2.80691701877497	0.225490322558093	0.549938004896523
Traf2	0.21616388430136	5.15346183849697	0.225601002037709	0.549938004896523
Zfp108	-0.418716502082853	1.78731294177345	0.22560125194513	0.549938004896523
Aqp3	-0.713602756470497	2.84652215834851	0.225613465710281	0.549938004896523
Crybg1	0.494856063794518	2.32818367151212	0.225697573272055	0.550041945517878
Haus5	-0.345308146345068	3.47808044568848	0.225761807289815	0.550097423530381
Dnajc10	0.195252388999246	7.83471519822598	0.225821631655367	0.550142138458851
S100a1	0.194913222278025	5.83485215299103	0.225902477031394	0.550224946903726
Ampd3	0.221993975317567	5.30399354549655	0.225938581664877	0.550224946903726
Washc2	-0.196047850255835	6.34411948795822	0.226042078176691	0.55034819101809
Fis1	0.19403464311942	6.62246988004251	0.226078933821199	0.55034819101809
Wfdc2	0.631004086225108	3.32108008615779	0.226113655563407	0.55034819101809
Slc38a3	0.586144708991524	0.485128147451414	0.226391949209072	0.55092445537669
Dhx30	-0.184604199333514	6.52457229138226	0.226900565713723	0.551732438017376
Lyz2	0.380306578900731	5.56318787958744	0.226912333208161	0.551732438017376
Bccip	0.217902789760897	5.19310126982821	0.226930604093414	0.551732438017376
Camsap1	-0.212040622713769	5.30989670542043	0.226946490525245	0.551732438017376
Apba3	-0.205079732816448	5.51265868684547	0.226954805632242	0.551732438017376
Hectd3	-0.184185060998255	6.55729003456827	0.22698519225512	0.551732438017376
Rps6	0.199126977997757	7.8566528857556	0.227015126023282	0.551732438017376
Mapre2	-0.1911961864827	6.77825395080722	0.227079593409344	0.551788020988266
Nup62	0.223769090198263	4.82679270784336	0.227248689965548	0.552097778826555
Rpe	-0.222024814298812	4.96828519714178	0.227328191695666	0.552189793598793
Etfdh	0.203609201607039	6.00451199953854	0.227451797968771	0.552388886864838
Lpar4	0.385354025216823	2.79221764451969	0.227566309829281	0.552565824617502
Aco1	-0.226397720922283	6.07288139329815	0.227755416692604	0.552923792537957
Tfap4	-0.417862532529725	2.4271135121435	0.227933303557305	0.55321915040594
Parp16	0.308716797404861	3.48601770123134	0.227960488210996	0.55321915040594
Dhps	0.237849191682455	4.76470945292169	0.228107177881515	0.553473882311743
Lrp5	0.193449568789213	7.93016928113523	0.228183627221751	0.553548308769719
Taldo1	0.181127599829771	6.65231925384668	0.228226411134813	0.553548308769719
Nop56	0.213357427051737	5.2096387002737	0.228263041761806	0.553548308769719
Kif3b	-0.182415289895995	6.39491448114191	0.228424783162161	0.553765804118271
Gm14295	0.575121583801103	0.249792779527117	0.228472026287152	0.553765804118271
Ctss	0.496072190754226	3.2683037727056	0.228477968031609	0.553765804118271
Ptpn11	-0.183967860810836	8.44708316891713	0.228535442042578	0.553803916458677
Lancl3	0.460446352892063	2.2344002283855	0.228757732367481	0.554241336959752
Ttf1	-0.228617373876303	5.0897677509979	0.228861408081714	0.554391267020441
Atp8a1	-0.230027615157051	6.97729587023183	0.228968254006453	0.554548820411832
Zfp975	-0.390919477539922	2.52269771562355	0.229051169924964	0.554568703266673
Tmem17	0.474234462187318	1.37101240679918	0.229072189660619	0.554568703266673
Hltf	-0.214632541406802	5.19748674025798	0.229161390733058	0.554568703266673
Grk4	0.344427185047078	3.10334662540328	0.229195633557887	0.554568703266673
Cish	0.302345169003624	3.88437712555698	0.229200964435109	0.554568703266673
Pdzd11	0.24660642640552	4.4687506272499	0.229257553234919	0.554568703266673
Map3k11	0.196948445731979	7.23986700976355	0.229292729056697	0.554568703266673
Gstt1	-0.346335875645719	4.17038547151446	0.229310918764998	0.554568703266673
Zbtb34	-0.266467689372099	4.48014871528873	0.229433619916483	0.554733015276328
Zwilch	0.52362679832234	0.683540216183457	0.229541407229738	0.554733015276328
Phkb	-0.19717734177873	5.56512455753481	0.229576006801998	0.554733015276328
Actl6a	0.222849772763951	5.26322603474104	0.229579225779613	0.554733015276328
Immt	0.185637506944652	7.05099067478573	0.22959120780676	0.554733015276328
Rprd2	-0.188108937357333	6.13514313629503	0.229629776621358	0.554733015276328
Mcf2l	0.268734553449533	7.08255533452722	0.229867370538382	0.555205875854268
Cpq	0.194705056313692	6.68115346879923	0.229980494864259	0.55537798368367
Hnrnph2	0.187623911452391	6.99899833904349	0.230075438019353	0.555506131293542
Batf2	0.446478714243976	2.33367708745406	0.230235185854848	0.555694619893733
Dnajc3	-0.211729813658732	7.95128442572199	0.230237288423367	0.555694619893733
Pold2	-0.25765141988332	4.30446288338333	0.230329644102649	0.555816396038137
Wdr11	-0.185271632408652	6.07151599996931	0.230384222778889	0.555846983477986
Slc18a1	-0.638281185465021	2.1688155421368	0.230753113365048	0.556635760826943
Adcy7	-0.380066697860262	2.77563683261311	0.230807116971827	0.556664801205688
Atp1a2	-0.287535394653192	4.06837292114284	0.2308540378144	0.55667675179204
Ehbp1l1	0.189628294647675	6.7830638108919	0.230911181227622	0.556700009237791
Cbx8	-0.407418765575043	2.75710846924425	0.23094761785417	0.556700009237791
Metap2	0.187402573367303	7.13213508138158	0.231321839086275	0.557410703355721
Lonrf3	-0.52629786719281	3.78539608564765	0.231326492421654	0.557410703355721
Homez	-0.29829430241602	3.70232380430277	0.23138162331986	0.557426127673563
Ccdc159	-0.413253699655678	1.69165175059149	0.2314169381906	0.557426127673563
Nars	0.187737654211717	7.20842016561649	0.23156912530425	0.557691439208584
Ppp1r16a	-0.222157357915335	5.38057599829753	0.23191541020739	0.558365461437716
Tex30	0.36256487554801	2.76262785168754	0.23194633703115	0.558365461437716
Mrpl34	-0.294557847140777	3.67546385424143	0.23202487391923	0.558365461437716
Pik3r1	-0.210234344299738	7.90027196336943	0.232045474126037	0.558365461437716
Aspscr1	0.210472770609603	5.52934494466828	0.232059463920553	0.558365461437716
Ankrd13c	0.19549962806946	6.82426718169999	0.232251082353695	0.558603867018964
Fbxl12	-0.265850265766482	4.36033223981124	0.232257623571318	0.558603867018964
Tmem38b	0.224387002699561	5.33771197908868	0.232324476515545	0.558603867018964
N4bp2	-0.359920447453431	3.26655674104239	0.232355732934286	0.558603867018964
Foxo1	-0.192822759631687	6.80739088698027	0.232369102013618	0.558603867018964
Spg21	0.222843510785861	5.14922815578511	0.23244056003181	0.5586744027581
Pgam5	0.235515647100829	4.69353337314452	0.232627933060111	0.559023465949705
Nphp3	-0.358442984014936	3.29270137867621	0.232689737990317	0.559070707198254
Ndufa11	0.236462652445756	5.12412214707473	0.232741147077383	0.559092958345073
Ocrl	-0.196229090543699	5.64543974982693	0.232801644240638	0.559137028942978
Hspa13	0.206055285583111	5.77083566861969	0.232871990185969	0.559204733855336
Elp5	0.218147775157994	4.86173254869461	0.23298701717308	0.559307185192926
5033417F24Rik	-0.46262808377124	0.678690977857167	0.233006343097637	0.559307185192926
Tra2a	0.212970404609025	6.31130922881363	0.233062500653226	0.559307185192926
Sms	0.309086626056227	3.84793087676357	0.233083310949604	0.559307185192926
Tamm41	0.361949730571179	2.65214294662453	0.233247249832589	0.559599343286181
Tgfbr2	-0.224481604002579	8.40492048917854	0.233440766055204	0.559962343891912
Rif1	-0.193024806308492	5.64022569015032	0.233870136936549	0.560890863580423
Cast	0.193750144526425	7.16011076846695	0.23392152467198	0.560912694283047
Mipep	-0.282010486671621	3.99320913678581	0.234117069535987	0.561280124235473
Sf3b6	0.22909270087274	5.27844603885592	0.234274775867326	0.561556722421411
Atxn2l	-0.191920044354155	7.8053041313966	0.234429697196747	0.561826546217679
Sirt5	-0.399830156383519	2.57763788020141	0.234655110478678	0.562081129415394
Zbtb37	-0.32141753624206	3.47603057439153	0.234665349915594	0.562081129415394
Cep89	-0.296678178865097	3.8352636904397	0.234732817058324	0.562081129415394
St3gal2	-0.198727444738409	7.011755705184	0.234741735998989	0.562081129415394
Cybc1	-0.241198019753389	5.41590001735639	0.234835909735009	0.562081129415394
Zfp280c	0.305732441057518	3.90289791102682	0.234846524327969	0.562081129415394
Eml6	-0.345927799083952	2.94004137612778	0.234947086397733	0.562081129415394
Fzd4	0.232431788820286	6.85489274014994	0.234972597716113	0.562081129415394
Rnf183	-0.709131861044339	1.27950498700893	0.235047571469978	0.562081129415394
Ilrun	-0.184905087376218	7.95012664312118	0.235121642674819	0.562081129415394
AW549542	0.301555434119817	3.51234721604524	0.235138772538708	0.562081129415394
Sh3rf1	-0.182077549443455	6.81183552724761	0.2351567121325	0.562081129415394
Kcnab1	0.388640510456097	2.49838063159326	0.235169978444606	0.562081129415394
Cramp1l	-0.206663350076194	5.92506031203474	0.235188001945079	0.562081129415394
Vps53	0.205677600371345	5.3477355949416	0.235212885381122	0.562081129415394
Ccnq	-0.297569347889214	3.92187420818847	0.235213897428183	0.562081129415394
Trafd1	0.213228072884655	5.73901819866456	0.23541159566525	0.562356762141947
Fam91a1	0.188981833107681	6.70614027332531	0.235414029413813	0.562356762141947
Csk	-0.205202589706513	6.55061420435427	0.235560541363185	0.562605434134433
Crebzf	-0.195580936243439	6.97091397692858	0.235746897123499	0.562949161177896
Zfyve27	-0.18024871750015	6.27107099107236	0.235901592140793	0.563217174180637
Pnn	-0.183755960752131	6.77051739325532	0.235973986651651	0.563218414865437
Ddah2	0.207284666045521	6.96440688518142	0.235987029764199	0.563218414865437
Tpp2	0.187697661746664	5.92749214013212	0.236133604371882	0.563466857706964
Nenf	0.231920485354984	5.32456531881439	0.236453698329255	0.564129192147044
Dab1	0.538836594627588	0.334800360636725	0.236502146856744	0.564143315600559
Pfn3	-0.662122581403261	1.20676189364827	0.236632040421909	0.564351674972425
Pwwp3a	-0.200377644741508	6.20107718921582	0.236713240942593	0.564371080846556
Zfp607b	-0.451819933071211	2.09100342799767	0.236725269041104	0.564371080846556
Ccdc126	-0.252425592736536	4.43332019151594	0.236820316703336	0.564496226607324
Mettl27	0.420466836224227	2.88184284880407	0.236950161106513	0.564686059401393
Zfp235	-0.29603445861308	3.72570520305033	0.236985095566344	0.564686059401393
Eef1akmt1	0.342481616941246	2.84012841277033	0.237036637443741	0.564707434570982
Mtmr3	-0.182624689102785	7.19710105820956	0.23710315325552	0.564764469013192
Txnrd3	0.287575621634844	4.03020504003995	0.23733491800536	0.565215024657289
Phf1	-0.187543919584327	7.25580667508827	0.237497495977256	0.565500679256561
Pycr2	0.214764084501505	4.96617487733877	0.237677674585194	0.565828132335356
Pm20d2	-0.526796178299897	0.27598762858238	0.23772472914782	0.565838602574166
Vwa3a	0.490848502225358	1.66312025194032	0.237807976287096	0.565896965245261
Atxn2	-0.191817676637983	5.96076000271347	0.237834570768363	0.565896965245261
Bace2	0.349374511274172	3.17666596154844	0.237995145161633	0.566076789696585
Xrcc2	-0.341488957128845	3.129381679096	0.237995496127995	0.566076789696585
Mbd1	0.214598655190819	7.32839550858103	0.238044750176557	0.566092436552891
Dnajc25	0.343568657064647	3.25957804774667	0.238137849663029	0.566111878944528
