gene	baseMean	log2FC_interaction	lfcSE	stat	pvalue	padj
Slc28a1	42.0207320590793	0.660358299487331	0.933815064587556	0.70716175453755	0.47946596278876	0.871881368618872
Zcchc8	2414.57407122696	-0.0982602023836133	0.138978627459446	-0.707016641190283	0.479556136345574	0.871931618796296
Cntnap5a	18.5481592690176	0.805873169374169	1.1399328506557	0.706947930231699	0.479598836621032	NA
Cwh43	88.862736418243	0.762137946815388	1.07818975732437	0.706868101498854	0.479648448617866	0.871985743986215
Klf3	11511.2852960106	0.153326585072099	0.216960923350877	0.706701385226567	0.479752068550291	0.87206040935178
Zc3h3	1023.65024637914	-0.146044105382443	0.206740496196784	-0.706412667421634	0.479931545536189	0.872094165877249
Rnf34	1409.32666597294	0.125668864245587	0.177912106803483	0.706353640027417	0.479968243516174	0.872094165877249
Osbpl3	980.267412621017	-0.36867732332105	0.521984192355606	-0.706299785932761	0.480001726533789	0.872094165877249
5930438M14Rik	1.88032027293707	2.82033752906385	3.9932318004569	0.706279442315657	0.480014375219896	NA
Atad2	1017.14315197592	-0.16363326687967	0.231695581722797	-0.706242500020747	0.480037344633	0.872094165877249
Tnc	2638.19769282091	-0.226351632209367	0.320534904758698	-0.706168435477462	0.480083397153054	0.872094165877249
Zfp653	693.70321655343	-0.144564845202507	0.20474796062824	-0.706062442619357	0.480149306538835	0.872100264690521
Cyb5r2	46.8050353707192	-0.421338274646775	0.596936231216888	-0.705834648012323	0.480290972421847	0.872243941318925
4930470G03Rik	9.28663953104371	-0.974984104545001	1.38158803450278	-0.705698138805819	0.480375878663235	NA
Septin14	4.49075925656442	1.74780309630588	2.47718490073488	0.705560209004736	0.480461676796493	NA
Slc17a5	1970.74140096976	-0.169656175835999	0.240458454617628	-0.705552965919964	0.4804661825304	0.872356737233145
Pcdhb18	124.547278456964	0.264494497439899	0.374885750902215	0.705533610715681	0.480478223010567	0.872356737233145
Snord11	1.13115963218256	3.5200742507921	4.98948903071119	0.705497943602124	0.480500411229443	NA
Clec2i	10.9414334100718	0.865328093513213	1.22667167526346	0.705427630688027	0.480544153951982	NA
Tmem132a	1815.46644410687	0.187696202983334	0.266153954730875	0.705216659933253	0.480675415056401	0.872460101905996
Tcea2	278.823697677579	0.246187473353885	0.349115552206822	0.705174753166078	0.480701490798918	0.872460101905996
Zfp869	1860.30276603703	0.158701399954026	0.225063558262535	0.705140366477733	0.480722887881356	0.872460101905996
5730435O14Rik	0.958101328953019	4.42531737466003	6.27649856841073	0.705061480764515	0.480771976397869	NA
Vmac	1140.12974796688	-0.178188703626219	0.252742973290982	-0.705019416785411	0.48079815282823	0.872483124655887
Halr1	25.304120626329	0.522737491358061	0.74154052486346	0.704934489526803	0.480851005459785	NA
9130221F21Rik	0.986580317124104	4.42385618419858	6.27649157985268	0.704829462115269	0.480916371360423	NA
Gm4779	0.986580317124104	4.42385618419858	6.27649157985268	0.704829462115269	0.480916371360423	NA
Lipk	0.986580317124104	4.42385618419858	6.27649157985268	0.704829462115269	0.480916371360423	NA
P2ry4	0.986580317124104	4.42385618419858	6.27649157985268	0.704829462115269	0.480916371360423	NA
F730043M19Rik	14.8566777266035	1.2436170384493	1.76451783452759	0.704791424668288	0.480940045916499	NA
Iqgap1	20266.1372198703	0.145949060687169	0.207135263546576	0.704607502306585	0.481054528385375	0.87252223909487
Snord16a	5.36720613187495	1.20173269183038	1.70560634616188	0.704577990422372	0.481072899438299	NA
Thnsl2	1467.70734335346	0.387808332640858	0.550460745936079	0.704515872392274	0.481111568960299	0.87252223909487
Mapkap1	2970.20397221046	-0.13012198084917	0.184714120646729	-0.704450641854455	0.481152177892534	0.87252223909487
Dctn4	4407.63597248327	0.110589982172035	0.156990087315934	0.704439267872237	0.481159258897101	0.87252223909487
Gm6548	525.942983886721	-0.195368213344431	0.277473201050172	-0.704097594308234	0.481371998186677	0.87252223909487
Fcrl5	2.52586476650484	-3.58621752435265	5.09454665941178	-0.703932609534037	0.481474742469167	NA
Scfd2	536.794510209717	0.218678043091762	0.310679939089223	0.703869209363277	0.481514228105038	0.87252223909487
Atg16l2	1062.9686642763	-0.117821877333007	0.167392798954513	-0.703864670815521	0.481517054780848	0.87252223909487
Rbm46	38.45410817513	0.420058539636272	0.596794398155529	0.703858047150773	0.481521180115092	0.87252223909487
Nrsn2	1.10418819318505	3.15870122794053	4.48770068086381	0.703857376542441	0.481521597782761	NA
Pola2	1232.48690601781	-0.178018886502241	0.252928824572298	-0.703829967989101	0.481538668521624	0.87252223909487
Gpr88	51.3997148486601	0.464614526381155	0.660186236319016	0.703762818461189	0.481580492334289	0.87252223909487
E2f5	986.658168744735	-0.15259360469036	0.216916831564898	-0.703465948628822	0.481765420196125	0.87252223909487
Amhr2	23.4689950831186	-0.57840430417164	0.822320738454616	-0.703380417303634	0.481818707028077	NA
Gm15008	1.35744470338058	-2.33574059829324	3.32078069356813	-0.70337092805232	0.481824619119789	NA
Dhrsx	1004.86520596565	0.158565318985033	0.225467124448253	0.70327467639933	0.481884589052314	0.87252223909487
Gm15441	42.22505926692	-0.489064309590958	0.695437875173176	-0.70324658326838	0.481902093342194	0.87252223909487
Zbtb16	5975.63772366145	0.914967398404672	1.30112998753111	0.703209830818534	0.481924993609371	0.87252223909487
Sobp	198.410309270675	-0.279975560310036	0.398157946956511	-0.703177124681668	0.481945373136927	0.87252223909487
Kcnj4	2.66070605677859	2.82589819738085	4.0188751739919	0.703156499029534	0.48195822543219	NA
Tdp2	922.322142280847	0.174897129791319	0.248745642691318	0.703116355723898	0.481983240138948	0.87252223909487
Yeats4	1210.99312276697	0.160328432854706	0.228044750104953	0.703056890285427	0.482020296444415	0.87252223909487
Ypel1	91.1165947098635	-0.350544189428264	0.498629986768003	-0.703014657622991	0.482046614965382	0.87252223909487
Ephx1	17912.098798789	-0.186141620346412	0.264781398172606	-0.703001123308024	0.482055049435631	0.87252223909487
Tmem14c	2168.03115968301	0.151718469994782	0.215827682470769	0.702961122771313	0.482079977899789	0.87252223909487
1700072O05Rik	0.977882768450465	4.41139880412717	6.27662984087826	0.702829211848169	0.482162190181956	NA
Cnga1	2.74242845651403	2.33840567854123	3.32773957730799	0.70270092482204	0.482242151214398	NA
Tspan9	16085.882117201	0.169172935042463	0.240754012000567	0.702679609102692	0.482255437955652	0.87252223909487
Islr2	107.367462517972	0.432187555588506	0.615111329368206	0.702616802770346	0.482294588224852	0.87252223909487
Syngr1	193.674997581011	0.413493169351628	0.588509288720688	0.702611118085302	0.482298131853284	0.87252223909487
Ccbe1	342.262965317681	-0.304352636093927	0.433196962191407	-0.702573338820989	0.482321682449015	0.87252223909487
Trim40	2.49514312140881	-2.05382859701087	2.92408277818904	-0.702383876520367	0.482439797671869	NA
Itln1	4.09370447103448	1.78862836065014	2.54753036227536	0.702102862888986	0.482615017079926	NA
Tmem185a	1728.73769494144	-0.123648070721647	0.17620811788975	-0.701716085515487	0.482856239510056	0.87320068343342
Pcdhgb4	159.175798235743	-0.323493857628225	0.461087095046152	-0.701589485161899	0.482935210899986	0.87320068343342
Galnt7	927.772722833973	-0.186603579122934	0.265974901004689	-0.70158341414194	0.482938998086876	0.87320068343342
Ttf1	1679.26764281556	-0.158931216019103	0.226536441888457	-0.701570196363188	0.482947243577327	0.87320068343342
1700027F09Rik	0.972011809323692	4.40291435199655	6.27672469147729	0.701466858658775	0.483011710149824	NA
Mgat4e	0.972011809323692	4.40291435199655	6.27672469147729	0.701466858658775	0.483011710149824	NA
Mgat4f	0.972011809323692	4.40291435199655	6.27672469147729	0.701466858658775	0.483011710149824	NA
Gpr171	11.3811539257649	0.845462247694721	1.20535931649396	0.701419266541967	0.483041401762265	NA
Nccrp1	53.1413538528632	0.89106182610443	1.27047043445508	0.70136368540258	0.483076078794413	0.87326914830575
Hdac6	1153.82841959709	-0.166371849869045	0.237230549701905	-0.701308706143038	0.483110381644115	0.87326914830575
LOC105246046	11.5729758657539	0.905851326521886	1.29169414178788	0.701289335622489	0.483122467681365	NA
Apcs	0.842918600299952	-3.76387329174499	5.36804702824137	-0.701162503223836	0.483201607510049	NA
Dusp22	1854.66229087848	0.11511914627962	0.164220473683438	0.701003618474096	0.48330075702994	0.87350002003
Hbq1a	0.94051145428008	4.39924724700098	6.27678902529343	0.700875436353434	0.483380755107734	NA
Pla2g2f	0.969185219776825	4.39883705366685	6.27677047130085	0.700812157108431	0.483420250145028	NA
Snora73a	44.4509507968283	0.400441486371419	0.571433310301025	0.700766789672221	0.483448566804005	0.873511123446569
Elovl5	6727.92370243493	0.173805608685247	0.248047323016838	0.700695361559894	0.483493151388004	0.873511123446569
Pkp4	8813.14919229399	-0.199194214989345	0.284324853515396	-0.700586714550292	0.483560971846563	0.873511123446569
Zfp212	1476.32550525415	0.113031335443931	0.161347445605628	0.700546172390029	0.483586280703304	0.873511123446569
Sec23a	2338.76281707941	0.12298041496434	0.175607481400924	0.700314212032732	0.483731098141536	0.873511123446569
Erg	6525.88677436915	-0.112776767531951	0.161046688840474	-0.700273742626669	0.483756366402549	0.873511123446569
Sox17	6707.82054712805	0.188156931077389	0.268695823499153	0.700259976605043	0.48376496178526	0.873511123446569
Oas3	39.6508632288189	0.731932652902956	1.04533307561526	0.700190848234813	0.48380812618379	0.873511123446569
Zfy1	0.908574408096265	3.7351770597084	5.33548162367201	0.700063709925732	0.483887517983548	NA
Tmcc3	5134.4456819714	-0.147902990181997	0.211339539130901	-0.699835869758324	0.484029810961215	0.873643396911811
Rhox13	1.88338134468094	-3.13540532722272	4.48046112565959	-0.699795230733341	0.484055193628648	NA
Gm13056	99.8397476409498	0.34178591056581	0.488416746827641	0.699783356704646	0.484062610146628	0.873643396911811
Gas2l1	3024.21207144605	0.135263971103341	0.193297059244553	0.699772524382846	0.484069376068264	0.873643396911811
Onecut2	7.28997261952756	-1.47118689372147	2.10265734661541	-0.699679810450142	0.484127287746021	NA
Pmm1	518.219295252216	0.191838823480045	0.274209378714581	0.699607082658272	0.484172718158726	0.873668102691732
Ncaph	102.612196716921	0.358253509837107	0.512166139125679	0.699486909557675	0.484247790999724	0.873668102691732
Gm7072	906.051335630813	0.174759831241593	0.249880015581502	0.699374981368178	0.484317718872631	0.873668102691732
Adgrg2	62.5145624805174	0.47465330226225	0.678800514918352	0.699253008550447	0.484393928426196	0.873668102691732
Pcm1	7276.15960893775	-0.12303206819942	0.175948847036764	-0.699249073076974	0.484396387448507	0.873668102691732
Scn1b	3915.67418214586	0.182565546734259	0.261134299987609	0.699125112032092	0.484473846134782	0.873694782409924
5033403F01Rik	8.23889144567355	1.34127920466959	1.91853901055906	0.699114897996648	0.484480228808292	NA
Pon1	1.77797210502858	3.20906982909008	4.59020135164677	0.699113085298274	0.48448136155456	NA
Gm38438	0.960487671103186	4.3861715443785	6.27691350520668	0.698778394945252	0.484690532503719	NA
Apmap	3628.03478030189	0.12812641944434	0.183381765398294	0.698686803271072	0.484747782947781	0.873699717585933
Grik5	1376.31719938539	-0.14310485309119	0.204867721914226	-0.698523182442108	0.484850065173501	0.873699717585933
Gpc2	99.1859307001326	0.346374822472314	0.495872614507835	0.69851573234408	0.48485472263763	0.873699717585933
Fkrp	2243.00400656691	-0.103984417944601	0.148926855927001	-0.698224758035385	0.485036645565267	0.873699717585933
Rnf223	17.9063948201808	-0.646258532984514	0.925611106294973	-0.69819660610097	0.48505424867612	NA
Ier2	12728.9906223183	0.225232806646392	0.322621595664765	0.698133075010982	0.485093975275272	0.873699717585933
Exoc4	3835.20379300144	-0.143178907445027	0.205106444932338	-0.698071225856698	0.485132651836601	0.873699717585933
Fam81b	0.95744330152328	4.38167846851229	6.27696454803548	0.698056908714522	0.485141605112604	NA
Spata3	0.95744330152328	4.38167846851229	6.27696454803548	0.698056908714522	0.485141605112604	NA
Syndig1	0.95744330152328	4.38167846851229	6.27696454803548	0.698056908714522	0.485141605112604	NA
Pcmtd1	7433.50814978843	-0.141718850664147	0.203025273146404	-0.698035512859283	0.485154985253888	0.873699717585933
Pigb	220.264820280108	-0.271323502878991	0.388709823742653	-0.698010408552531	0.485170684772272	0.873699717585933
Dap	1291.99103667976	0.130056048106318	0.18638931798535	0.697765566782856	0.485323816265974	0.873699717585933
Miip	859.846240413337	-0.130996858205717	0.187747507617293	-0.697728879963308	0.485346763573342	0.873699717585933
Slc18a2	395.399771808897	-0.231953211344002	0.332446498946457	-0.697715909414224	0.485354876686895	0.873699717585933
Bbs4	1022.10172383577	-0.135351453411736	0.194008907634799	-0.6976558708661	0.485392431917714	0.873699717585933
Sass6	168.978511344444	-0.263067794938202	0.377161964430325	-0.697492906888282	0.485494376852674	0.873699717585933
Serping1	3997.57092617012	0.137419913757976	0.197019986654609	0.697492249854243	0.485494787895138	0.873699717585933
Hacl1	794.32775307911	-0.231832706830336	0.332438346154889	-0.697370533549462	0.485570937229654	0.873699717585933
Mmp17	1498.35540292457	-0.196863395946838	0.282294178847959	-0.697369661500766	0.485571482832535	0.873699717585933
Crtam	8.85472804778657	-0.97300059461905	1.39525857979559	-0.697362201321562	0.485576150355246	NA
Fra10ac1	483.019570298087	0.195709892905027	0.280649316493044	0.697346764818785	0.485585808407758	0.873699717585933
F11r	11458.1156290369	0.0850441015647114	0.12197012374297	0.697253548286353	0.485644132775966	0.873699717585933
Lysmd2	465.205399483385	-0.259083774219186	0.371597253423831	-0.69721660166224	0.485667250845717	0.873699717585933
Htr4	10.9936682283774	-0.906716588113924	1.30064295395257	-0.697129512260433	0.485721746377328	NA
Asap2	5960.35302219063	-0.213831278003723	0.30674037532657	-0.697108353525577	0.485734986794517	0.873708835748827
Mir7026	4.87506791784687	-1.0850626354735	1.55656018248048	-0.697090062874657	0.485746432619635	NA
Ap1m2	90.3135767427232	0.667027722226276	0.95700025480802	0.696998479232469	0.485803745533218	0.873719791050583
Mipol1	223.523985150525	-0.292586901865178	0.41994246412034	-0.696730925933066	0.485971200964768	0.873908226989655
Gm6653	0.951790122429547	4.37340004643242	6.27705900983199	0.696727566139206	0.485973303980647	NA
Tas1r2	0.951790122429547	4.37340004643242	6.27705900983199	0.696727566139206	0.485973303980647	NA
Lta4h	1841.61041459293	0.0894499111636529	0.12844356613388	0.696414105089676	0.48616953218486	0.873957164848677
Tfam	1630.05355455071	0.165287708311434	0.237369280100247	0.696331506088862	0.486221246709807	0.873957164848677
Igf2r	5195.28642777206	-0.171252143636935	0.2459348838537	-0.6963312440817	0.486221410754973	0.873957164848677
Gpr75	45.7385965955455	0.428184840508432	0.615049451423245	0.696179534048194	0.486316402869966	0.873957164848677
Cpne2	3164.76032121217	-0.196384846337984	0.282103401715071	-0.69614490695272	0.486338085776016	0.873957164848677
Gm31786	2.22446196462723	-2.63953112788811	3.79171618150917	-0.69613098700798	0.48634680235909	NA
Ttc29	33.3456463223001	0.650383446864451	0.934319230795783	0.696104099570447	0.486363639344878	NA
H2ac20	26.7515718207619	-0.580194955212637	0.833503611121524	-0.696091711506748	0.486371396889771	NA
Wnt7b	47.9479168257573	0.574727685149149	0.825655299995733	0.696086714579461	0.486374526040804	0.873957164848677
Slc7a15	5.63455159243463	1.30082807919305	1.86883090536859	0.6960651578782	0.48638802529615	NA
Myo3a	1.6242234695632	2.78606524961477	4.0035756212248	0.695894248842098	0.486495059263434	NA
Ube2r2	5506.24149305644	0.144679104516221	0.207936277805835	0.695785776502733	0.486562998055913	0.874156691741052
Stx2	3915.66094926062	-0.112535794674083	0.16175694590946	-0.695709195307585	0.486610965758306	0.874156691741052
Pdlim5	7489.12979932852	0.166695974122407	0.239715875048739	0.695389798812925	0.486811051774425	0.874233403476861
Odr4	3113.46924482427	-0.120506066829129	0.173406814446617	-0.694932706155133	0.487097474901276	0.874233403476861
Fam161a	356.568870400126	-0.252015606534903	0.362658152482358	-0.694912288086954	0.487110271382294	0.874233403476861
Myh14	329.973601876221	-0.398268191676382	0.573123580372904	-0.694908053542742	0.487112925292954	0.874233403476861
Nol8	1580.78918380564	-0.128906140792733	0.185519244696053	-0.694839724061656	0.487155750423866	0.874233403476861
Cbr4	340.770009685171	-0.226911796656487	0.326634640720895	-0.694696055983787	0.487245800242769	0.874233403476861
Klk1b22	5.67287972170877	1.41015650211004	2.02995451580836	0.694673940291957	0.487259662951616	NA
Dux	0.943092573755907	4.36052050462811	6.27720705220413	0.694659339474391	0.487268815252422	NA
Polr3b	1436.59833276006	-0.112681704912345	0.16221331736373	-0.694651380932424	0.487273803982708	0.874233403476861
Bpifb5	0.942874793722868	4.36014283796892	6.27721141317239	0.694598692154832	0.487306832097448	NA
Ccdc172	0.942874793722868	4.36014283796892	6.27721141317239	0.694598692154832	0.487306832097448	NA
Dnajc21	1643.78026509553	0.162751861087578	0.234337891507387	0.694517903360274	0.487357477137877	0.874233403476861
Gm5176	44.7310601906055	-0.485578862317353	0.699239435905741	-0.694438610557443	0.487407187131324	0.874233403476861
Zkscan14	455.830387763365	-0.187349403554075	0.269797304536321	-0.694407988530715	0.487426385328271	0.874233403476861
Rnf152	828.179475904814	-0.295912478716781	0.42614238058447	-0.6943981453122	0.487432556529947	0.874233403476861
Mir7237	1.72510633186166	2.60864067658403	3.75677979714962	0.694382108465149	0.487442610914753	NA
Ttll4	2152.92156555155	-0.162791665661026	0.234456357109251	-0.694336752767888	0.48747104751155	0.874233403476861
Exoc8	2132.74501660496	-0.0960989442732956	0.138411075326319	-0.69430097300185	0.487493480932301	0.874233403476861
Usp44	2.23884795825607	-1.83129437514884	2.63775223785211	-0.69426322490396	0.487517149074155	NA
Mef2d	7136.59689668189	-0.168014767392117	0.242012417465572	-0.694240275567755	0.487531538662501	0.874233403476861
Csl	10.4596136654052	-0.899213699168075	1.29562612950092	-0.694037947130979	0.487658411638275	NA
Derl1	5143.89214934132	0.0955379244434281	0.137658521243317	0.694021144354449	0.487668948863894	0.874367346329786
Zfp383	667.183795259823	-0.168522987542154	0.24296026956879	-0.693623644068436	0.487918261964874	0.874701865541247
D14Ertd670e	2.48409042638703	2.44144011926207	3.52183031453827	0.693230479953478	0.488164923037532	NA
Tmprss6	8.9148921847117	-0.99649140562081	1.4375502834314	-0.693187165072383	0.488192101794157	NA
Pfkm	2878.35983605895	-0.141975576439318	0.204829218286065	-0.693141230666783	0.488220925113483	0.874893151699491
1700112D23Rik	2.94797755223367	-2.02349466331778	2.91936936155225	-0.69312732056689	0.488229653724675	NA
Aldh9a1	4600.42506656624	-0.263574862506865	0.380312568683328	-0.693047993179352	0.488279433402869	0.874893151699491
Zfp251	1061.75997916343	-0.107586659978767	0.155246132642033	-0.693007021481436	0.488305145115127	0.874893151699491
Extl2	776.248585562659	0.174790862072193	0.252223752239931	0.692999214070533	0.488310044724024	0.874893151699491
Kin	742.337800277308	0.169220037508553	0.244201139419992	0.69295351328201	0.488338725184725	0.874893151699491
Trim32	1672.8295255838	-0.100687904674375	0.145327176918486	-0.692836032525775	0.488412456794663	0.87490965594204
Gm31759	1.87708622009564	2.71582595571053	3.92016913020105	0.692782853369198	0.48844583431772	NA
Ppp1r3c	301.475881779416	0.268119330721978	0.387042425898349	0.692738864737261	0.488473444402011	0.87490965594204
Idh2	8428.70739572867	-0.144924261526997	0.209330052945381	-0.692324200409059	0.488733755651133	0.874960020556293
4930579J19Rik	4.6891631295855	-1.62872094007935	2.35272226383694	-0.69227080693458	0.488767279572954	NA
Tiprl	1990.53553507115	0.13583264902996	0.196219811212472	0.692247373955919	0.488781992723633	0.874960020556293
Klhl34	2.76384938495693	2.2017640421085	3.18109603027346	0.692140074098684	0.488849367444782	NA
Gna14	135.742162126681	0.402879553174164	0.58209938184453	0.692114724289069	0.488865285590501	0.874960020556293
Dnajc10	10671.1481878254	0.112374721577105	0.162370609537911	0.692087822401549	0.488882178652639	0.874960020556293
Mfap2	649.322776474016	0.208483655556865	0.301301838888562	0.691942858118347	0.488973214505887	0.874960020556293
Tmem181b-ps	1373.30341511866	-0.13395844014211	0.193620838037557	-0.691859623684334	0.48902548887184	0.874960020556293
4930428O21Rik	0.931350655502362	4.34292218949916	6.27741147675595	0.691833282807758	0.489042032563572	NA
AAdacl4fm3	0.931350655502362	4.34292218949916	6.27741147675595	0.691833282807758	0.489042032563572	NA
Slc30a7	2845.37192143209	-0.103604262227076	0.149760812558452	-0.691798211141777	0.489064060196358	0.874960020556293
Stox1	195.733002912045	-0.288818449101322	0.417514600180339	-0.691756525344435	0.489090242694119	0.874960020556293
Crebzf	5908.14880137388	-0.129237353837518	0.1868289240546	-0.691741680210871	0.489099566979634	0.874960020556293
Mroh3	2.02611643084812	2.43599136315075	3.52157534436423	0.691733421819073	0.48910475414875	NA
Slc39a3	2524.02642038695	-0.145222851132106	0.20995486022458	-0.691686065170233	0.489134499851954	0.874960020556293
Gm17089	6.09422954037653	-1.33524247993884	1.93046102924041	-0.691670258924742	0.489144428302753	NA
Nhlh2	3.98753526951789	2.2628164444136	3.27204521240716	0.691560262013893	0.489213524182047	NA
Gm36864	3.02683251973854	2.2177986363402	3.20709605532735	0.691528597235555	0.489233415766848	NA
Spdye4c	0.917677781841634	3.05500240675837	4.41831221072397	0.691441043786669	0.489288418477575	NA
Crlf3	2283.19158509347	0.113598179160242	0.164295456146597	0.691426177111565	0.489297758331071	0.874960020556293
Cep70	352.330138341465	-0.223679459187209	0.323580812524797	-0.691263049381421	0.489400248150817	0.874960020556293
Fbxl8	350.105436604533	-0.209727784817783	0.303421460227316	-0.691209463762584	0.489433917422196	0.874960020556293
Rnf227	158.778316408844	0.230936812181924	0.334109792398241	0.691200370166523	0.489439631294554	0.874960020556293
Gm38462	207.042416916335	0.272358871995567	0.394040493273819	0.691195135131215	0.4894429206942	0.874960020556293
Azgp1	0.928306285922455	4.33829854367736	6.27746559949212	0.691090771413921	0.489508499426177	NA
Fgf20	0.928306285922455	4.33829854367736	6.27746559949212	0.691090771413921	0.489508499426177	NA
Skint1	0.928306285922455	4.33829854367736	6.27746559949212	0.691090771413921	0.489508499426177	NA
Cand2	381.122600856993	-0.265956561228164	0.38483832178059	-0.691086480155153	0.489511196013482	0.874969883951277
Agl	1910.8018465174	-0.129396442544428	0.187345094335543	-0.690684978986817	0.489763531006347	0.875291991073157
Piwil1	1.10169997671213	-2.90292024024882	4.20335399302921	-0.690619977537697	0.489804389625253	NA
Tiam2	183.922086960369	-0.269494675165519	0.390266357751107	-0.690540370219126	0.489854431702147	0.875291991073157
Cst6	13.1524849463033	1.40576886403467	2.03603385501062	0.690444739204663	0.489914550096047	NA
Prp2	0.925479696375589	4.33404617054351	6.27751552918211	0.690407877192172	0.489937724443479	NA
Micu1	5577.64303627372	-0.157266005665037	0.227829592883	-0.690279097087267	0.490018690330542	0.875291991073157
Pakap	22898.0656574471	0.131940204315924	0.191148764230955	0.690248795731201	0.490037742270961	0.875291991073157
Bud23	1305.58013079177	0.130985452476199	0.189787198440906	0.690170114487377	0.490087214867118	0.875291991073157
4933429O19Rik	1.0800785925381	2.62833051969132	3.8087491940376	0.690077079321956	0.490145716279788	NA
Amz1	210.811978650137	0.350184836549984	0.507507241276471	0.690009536946127	0.490188189932805	0.875291991073157
Aff1	7848.70850756454	-0.189987338353317	0.275352689479819	-0.689978146617092	0.49020793024303	0.875291991073157
Ldlrad4	1399.48932040751	-0.245880510123169	0.356376750615314	-0.689945429096134	0.490228505634163	0.875291991073157
Ralgapb	6168.73431712795	-0.146263757937436	0.212006871271963	-0.689901025659723	0.4902564308055	0.875291991073157
Gm43868	2.14102385400092	2.78190996857609	4.03442886665171	0.68954245087109	0.490481968625293	NA
Pgap3	608.980316845077	-0.133421950209473	0.193526559874506	-0.689424491893992	0.490556175131473	0.875715005593214
Eps15	8920.93418598288	0.151764133552219	0.220236789488573	0.689095286507948	0.490763306014215	0.875801389057294
Panct2	4.14386779468598	-1.18515674759468	1.72005527086562	-0.689022479491749	0.490809121396937	NA
Reep5	6924.78861939919	0.126685275430905	0.183871150823461	0.688989408417521	0.490829932841648	0.875801389057294
Hsph1	12420.1031227311	-0.766811211413531	1.11306870776036	-0.688916331999354	0.490875921110378	0.875801389057294
Rfx8	11.7549067668901	0.965276556355429	1.40126611876396	0.688860269601673	0.490911203727736	NA
