gene	logFC	logCPM	PValue	FDR
Hgfac	-2.16275817122851	0.536625523580841	9.93666118907022e-05	0.0084011658090988
Atp6v1g3	-2.62372526559311	2.56623921500968	0.000100039578380937	0.00840143391003399
Actn1	1.09484524391386	8.1564126625611	0.000100619717288959	0.00840143391003399
Cacna2d2	-1.53106477752911	5.48037594838835	0.000101805085374873	0.00844793680675565
Slc22a18	-2.05287470094995	5.44904130427468	0.00010318093314058	0.00845825365182173
Baiap2l2	-1.7106065656826	4.09810193048274	0.000103187800260267	0.00845825365182173
Aspdh	-1.87763491653513	3.25866384234739	0.000105842563977281	0.00861834290728664
Slc4a1	-2.01278092584676	1.53186301335673	0.000106423039694234	0.00861834290728664
Amd2	-1.73418946777217	0.432035316207601	0.000107908248748633	0.00865137503837235
Acpp	0.899690327581178	8.24316957811171	0.00010811805448535	0.00865137503837235
Slc5a3	-1.04100163125747	6.2549126688037	0.00010887596016923	0.00866047060683407
Hepacam2	-2.40479801501042	0.844590194200823	0.000111081582889355	0.00871923533825758
Ddn	-1.52080143976549	7.9537744669666	0.000111524305904677	0.00871923533825758
Ces1f	-1.85749925376642	6.15921662154753	0.000111560550337001	0.00871923533825758
Slc47a1	-1.65381931656923	5.98166161650184	0.000114354294627522	0.00888592359929348
Cyp4b1	-1.18858677934808	9.636793960192	0.000115094364675425	0.00889203186397554
Slc14a2	-1.57174846270866	1.34544473759765	0.00011587717962405	0.00890135386106349
Kif21a	-1.35666493575016	4.59654080320546	0.000117789394585194	0.00899683426936801
Kcnk5	-1.38067560237997	5.53561081389921	0.000119867848239288	0.0090630202395372
Fbln7	-1.31546772907896	3.37599209330394	0.000120004284954074	0.0090630202395372
Sim1	-1.82760272676878	1.33883794525413	0.000124006964026314	0.00928265258559708
Ugt2b38	-1.84205421366302	6.22848569962368	0.000124293495901769	0.00928265258559708
Hmx2	-2.93421296616259	0.283299911182197	0.000125748565475068	0.00933943627448253
Ppp1r1a	-1.93102728788927	4.15945596761534	0.000127181196455069	0.00934844991718562
Bst2	1.07381599349269	6.41531047512702	0.000127260755400206	0.00934844991718562
Emx1	-2.07642009235041	2.31225042670731	0.000133979638888415	0.00971477857362346
Oxct1	-1.21551797758847	8.1366812367266	0.000134369990222995	0.00971477857362346
Clcnka	-2.1134336206049	2.75391409671051	0.000134415592850849	0.00971477857362346
Resf1	0.989759117522211	7.21720341290665	0.000135393442631712	0.00973045441556882
Slc22a28	-2.25058820381866	3.90705718164761	0.000136080148041876	0.00973045441556882
Dlec1	-1.50402105132715	3.11316120538377	0.000142977796562067	0.0101695794665813
Umod	-1.83663414709119	8.77206168293726	0.000144954028750797	0.0102444237723835
Aqp2	-2.33721896858377	4.92834971553922	0.000145554187348453	0.0102444237723835
Gm47708	-2.62036421761147	0.646716471358647	0.000147885862008744	0.0103543210572059
Keg1	-1.87747065159691	7.28140030614863	0.000149625657519146	0.0103901762283068
Rpa1	0.843304791056451	6.71808393467157	0.00014994377655966	0.0103901762283068
Adamts4	2.67824764498373	1.34068436198693	0.000153396141664768	0.010574894012305
Nat8f1	-2.23557150953939	5.87233959496651	0.000155526944883832	0.0105958339180421
Klk1	-2.27810265342278	8.16637599376093	0.000155757012068427	0.0105958339180421
Nat8f2	-2.32564788650517	3.55004424230217	0.000156064503144562	0.0105958339180421
Vat1	0.957796543609928	7.65587618335865	0.00015753278075729	0.0106393275194772
Ifrd1	1.03402123442723	6.64386822994835	0.000158645489264433	0.0106393275194772
Rassf10	-1.34823594075961	4.19267288552342	0.000159079434011375	0.0106393275194772
Deptor	-1.00612067944452	5.01774542174573	0.000161341939793461	0.0107173264851974
Scnn1g	-2.34782418893619	2.23755537431773	0.000161840160417695	0.0107173264851974
Tmem25	-1.52274648194607	2.91858518818544	0.000163106412923151	0.0107240463631179
Dgat2	-1.33991112474307	5.33731151746556	0.000164028455332907	0.0107240463631179
Mturn	-0.991209189073364	6.28546050231239	0.000164334862069648	0.0107240463631179
1700028J19Rik	-1.89547323615256	0.47457528479843	0.000169395524463992	0.0110008890597558
Kif12	-1.64678155616007	4.35449923590468	0.00017155092779717	0.011087303472968
Tagln	0.938658666724871	7.91794859556785	0.000173352623203644	0.011150140257065
Acsm2	-1.63638014875936	9.3601207315355	0.00017546173239726	0.0112320574696017
Stmn1	-1.05104803107684	5.269217394576	0.000181957482448599	0.0115926750547702
Litaf	0.962952973234874	6.72643698254701	0.00018355646400084	0.0116393846488835
Cdkl1	-1.40033003394767	3.49957157645574	0.000184510585638808	0.0116449568203873
Ldhb	-1.67942476799502	7.84066886070449	0.000186279059679669	0.0116953875973326
Apela	-1.94518704266092	1.63827327262343	0.000187049641703972	0.0116953875973326
Pgap6	-1.11875390243533	5.55038123251104	0.000188060140040585	0.011704131771137
Sypl2	-1.9862197882446	3.21538319603962	0.000189254883705443	0.0117205572104824
Degs2	-1.53262366016506	2.86633375440902	0.000190067802714064	0.0117205572104824
Glo1	0.885385990161761	6.7117952379497	0.000192085066059527	0.0117908654933252
Casr	-1.50962222897209	3.67694270746733	0.000201519109641012	0.0122589951224489
Afmid	-1.28478257921433	4.10220847098968	0.000201535216994809	0.0122589951224489
