gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Spata46	23.8773690253622	-0.809399828752182	0.522068233998777	-1.55037172545932	0.121052320902798	0.384254480223044
Spata48	5.49514050525032	0.987478649952706	1.17397913397822	0.841138161124269	0.400270538762255	NA
Spata5	582.448890708991	0.175213966364035	0.164231330867221	1.06687296168654	0.286029205890963	0.597550382349419
Spata5l1	917.606184568643	-0.106587965364932	0.163909794140489	-0.650284297676407	0.515508597998155	0.781028148331129
Spata6	1748.45523362642	0.146173571493143	0.141621518273112	1.03214238397906	0.302005421124252	0.614321644549572
Spata7	320.809212523733	-0.431804364225089	0.177844566662308	-2.42798738431521	0.0151828713976451	0.120834659583248
Spata9	57.2293486761051	-0.475218509575902	0.343116266983138	-1.38500722730017	0.166050257444102	0.453496595604573
Spatc1	18.8145541056709	0.129033934399183	0.578837406845528	0.222919135621133	0.823598443022034	0.939611860383095
Spatc1l	3.27141457919415	-3.97753228758845	2.07425247312392	-1.91757384364985	0.0551650693690565	NA
Spats1	6.20997184034313	-1.85646755646325	1.08997773762462	-1.70321603128246	0.0885276476477131	NA
Spats2	613.307311272975	0.140865575857334	0.200707415269759	0.701845398527027	0.482775583247434	0.759218449050644
Spats2l	2233.15334145487	-0.113772780791784	0.215390000389413	-0.528217561567803	0.597348341796701	0.828063329207944
Spc24	63.2257931702557	-0.330987606602257	0.442849460711351	-0.747404334806214	0.454819529566096	0.739440675516073
Spc25	442.745791218498	-0.428498692798908	0.292827486752132	-1.46331445026408	0.143381355489569	0.417796880313199
Spcs1	3844.5224158452	-0.0265858923881062	0.257908988707947	-0.10308245758046	0.917897527669752	0.975346160647188
Spcs2	6099.45995443619	0.0427470045259156	0.187629847152038	0.22782625032614	0.819781318477068	0.937377705397914
Spcs3	3826.61364832542	0.0503696861239477	0.156372075485742	0.322114328709158	0.747366083590557	0.905401834377342
Spdef	4.23265138982846	0.916310644961795	1.43235561201532	0.639722871384255	0.522352783472431	NA
Spdl1	71.7691527759813	0.287482482688708	0.406833350796921	0.706634503109385	0.479793641532091	0.757193808642054
Spdya	20.3988628263487	0.379096370265288	0.715742028866885	0.529655036278152	0.596351128225462	0.827634230565253
Spdye4b	1.66184527515585	-0.480428609787606	2.19910369206538	-0.218465646490908	0.827066321989953	NA
Spdye4c	0.840483784821191	1.71655877084649	2.84444977395068	0.603476562169123	0.546191702892724	NA
