rank_position	gene	stat
4153	Atg5	1.05852731554431
4154	Synpo2l	1.05806352476584
4155	Bik	1.05785234554774
4156	Wrnip1	1.05758596068766
4157	Rnf185	1.05736774733425
4158	Gpr25	1.05735042337244
4159	Slc41a3	1.05723569827202
4160	Ikbke	1.05684666011459
4161	Denr	1.05677984321393
4162	Zfpm1	1.05625047515109
4163	Tceal6	1.05597567237016
4164	Tmco4	1.05570778527809
4165	Egfem1	1.05569921997339
4166	Dact2	1.05557895567361
4167	Grik5	1.05473094418021
4168	Wnt10b	1.05472858469034
4169	Arhgap17	1.05467344718281
4170	Sec11c	1.054313293035
4171	Gm30694	1.05431013569814
4172	Lgals12	1.05416559823824
4173	Gm16159	1.05380813146926
4174	Cited2	1.05346693643321
4175	Abcg5	1.05332888239107
4176	Bpifc	1.05267966228014
4177	Plekhg5	1.0525969258653
4178	Ssr3	1.05257384745767
4179	Crabp1	1.05239628116579
4180	Fezf2	1.05205085455501
4181	Styx	1.05190925197626
4182	Armc4	1.0517243578101
4183	Ten1	1.05167105508719
4184	Lrrc10	1.05150758307168
4185	Cuedc2	1.05146525592997
4186	Gm4890	1.05102393167764
4187	1700034J05Rik	1.0509420269195
4188	4933433H22Rik	1.05093208835719
4189	Dus1l	1.05061697330616
4190	Il2rb	1.05035754965344
4191	Snord87	1.05033979700011
4192	4930407I10Rik	1.05014932846289
4193	Polr3gl	1.05010502462336
4194	Mrc1	1.04990745439773
4195	Lox	1.04928616022244
4196	Apobec3	1.04923480744127
4197	Gm33293	1.04910616656011
4198	Donson	1.04866599392841
4199	Sh3bp1	1.04862855972345
4200	Usp54	1.04834610567569
4201	Tubb2a	1.0481362365043
4202	Zfp1	1.04799154217231
4203	Ppm1a	1.04781070232211
4204	1500035N22Rik	1.0477788865647
4205	Xirp2	1.04767628198855
4206	Gm41235	1.04751941736936
4207	Csf3	1.04724899524096
4208	Gtf2a1l	1.04698137473553
4209	2700054A10Rik	1.04689787010418
4210	Glud1	1.04680893218306
4211	Lbp	1.04671332581801
4212	Cd5	1.04645907486792
4213	P4ha2	1.04588181660853
4214	Igfbp5	1.04583592071392
4215	Grm3	1.04550340653285
4216	Ndufs5	1.04547431977637
4217	Ranbp9	1.04470579203615
4218	Mier3	1.04468248032625
4219	Sybu	1.04463864394197
4220	Gm35206	1.04448756053854
4221	Gm4961	1.04446990996173
4222	Gypc	1.04439872798866
4223	Plscr1	1.04352098758554
4224	Gm4759	1.04299034506241
4225	Trnp1	1.04293234897751
4226	Tnfaip8	1.04263871697838
4227	Antxr2	1.04258754902171
4228	Tmprss7	1.04179573392078
4229	Foxe3	1.04157536332746
4230	Lncbate1	1.04151053667677
4231	Lars	1.04114879070404
4232	Scarf2	1.04097676936794
4233	Gtf2e2	1.0409194278588
4234	Cyrib	1.04060166001942
4235	Dcbld2	1.04019938126592
4236	Espnl	1.04019855035129
4237	Pacs1	1.04010985309583
4238	Prps1l1	1.03979032262887
4239	Foxd1	1.03970613381918
4240	Phf5a	1.03934273263699
4241	Gm53065	1.03930463954888
4242	Bnipl	1.03878355443155
4243	Gm884	1.03872525629216
4244	Olr1	1.03864496464529
4245	Utp11	1.03842661030506
4246	Slirp	1.0378177871759
4247	Hspa13	1.037807519637
4248	Sec14l2	1.03712646527311
4249	Cops7a	1.03706086691286
4250	Tmem120a	1.03637213408429
4251	Magoh	1.03630194811841
4252	Slc25a22	1.03613382427862
4253	Kctd11	1.03597834835757
4254	Zfp105	1.03550529099603
4255	9230112D13Rik	1.03539828777223
4256	Bhlhb9	1.03536160369343
4257	Smu1	1.03476537273399
4258	Mirc35hg	1.03452389978845
4259	Trpm2	1.03444933281741
4260	Cd81	1.03438380998822
4261	Atad1	1.03427707013086
4262	Gnpnat1	1.03418764837975
4263	Ncapg2	1.03408499168221
4264	Prr3	1.03397754446946
4265	Esd	1.03368422237319
4266	Dctn6	1.03366095633457
4267	Serpinb6e	1.03343560472309
4268	Shroom4	1.03330702922883
4269	Cacng4	1.03312616970078
4270	Snora61	1.0329966117427
4271	Gla	1.03283513006934
4272	Amigo3	1.03271834485829
4273	Rab18	1.03246222995468
4274	Gm16070	1.03232606180148
4275	Col13a1	1.03221197914566
4276	Ciart	1.03196175015678
4277	Rgs12	1.0317340184767
4278	Itpkb	1.03128368609809
4279	Aspm	1.03056393942274
4280	Txk	1.03017286428234
4281	Cfap57	1.03015014961851
4282	Jak1	1.03014250640417
4283	Ccr3	1.02966745992535
4284	Tpp2	1.02869449179405
4285	Zbtb22	1.02826661926873
4286	Trf	1.02775724799983
4287	Ate1	1.02738327194882
4288	LOC105244649	1.02713371460363
4289	Gm34000	1.02702725735553
4290	Kif15	1.02675994313087
4291	Gm12841	1.02674491631903
4292	Diras2	1.02665445602821
4293	Fam71f1	1.02665445602821
4294	Pnp2	1.02620171813343
4295	Ly6c2	1.02613364694075
4296	Zfp637	1.02591669906517
4297	Nudt17	1.02572325443572
4298	5430403G16Rik	1.02545943937047
4299	Ucp1	1.02540621153186
4300	Dagla	1.02539046059218
4301	Apod	1.02538704144923
4302	9630028I04Rik	1.02511085422532
4303	Ampd3	1.02478032645861
4304	Lcmt2	1.02467062098099
4305	Nkx6-1	1.02397487932744
4306	Rabepk	1.02373195835923
4307	Pmp22	1.0236969719382
4308	Casp12	1.02351984642235
4309	1700037C18Rik	1.02327708550708
4310	H1f0	1.02319885047893
4311	Ankef1	1.02273698427722
4312	Zp3r	1.02247167767049
4313	Srp54a	1.02226025124719
4314	Rps3a1	1.02176909916945
4315	Fanci	1.02159772224239
4316	Kcnk9	1.02137371446147
4317	Dtx1	1.02104525039234
4318	Pdgfrb	1.0210351986851
4319	Rnps1	1.02072274109105
4320	Camk2n2	1.02070053020433
4321	Dlgap5	1.02058364096121
4322	Nxpe5	1.02053550010386
4323	Gm36220	1.02042485548102
4324	Muc13	1.0201346044706
4325	Ccdc22	1.01986760143199
4326	Havcr2	1.01958695482994
4327	Apol8	1.01888217115492
4328	1700020N01Rik	1.01872254902733
4329	Cbln4	1.01871243349645
4330	4930524O08Rik	1.01857413351209
4331	Oxr1	1.01856114533349
4332	Drc7	1.0182347972055
4333	Car5a	1.01811296923987
4334	Ctnna1	1.01807710039187
4335	Slc7a10	1.01789971386017
4336	Emc7	1.01757808799221
4337	Emc3	1.01734556728871
4338	Iqch	1.01724522885199
4339	Clec12b	1.01710400146778
4340	Dgkeos	1.01697253092694
4341	9130401M01Rik	1.01656916479492
4342	Prep	1.01627042048622
4343	Tyms	1.01600956361067
4344	G6pc3	1.01551504706397
4345	Cd180	1.01550825811804
4346	Gbp9	1.01520351251663
4347	5430421F17Rik	1.0149760578226
4348	Taf11	1.01485827169147
4349	Zfand2b	1.01448070264663
4350	3110082I17Rik	1.01432835158182
4351	Lpin3	1.01377643354275
4352	Prl7d1	1.01363450063647
4353	Prrxl1	1.01363450063647
4354	9030025P20Rik	1.0133897950394
4355	Mgat1	1.01331569360973
4356	Snrpc	1.01309821036948
4357	Prkrip1	1.01301927327912
4358	Mfap4	1.01273282318156
4359	Iqca	1.01251384737342
4360	Relt	1.01232246643574
4361	Adsl	1.01229641455163
4362	Tpgs1	1.01137112703145
4363	Nobox	1.01066283199733
4364	LOC102633783	1.01044191157891
4365	Ctxn3	1.01042267845896
4366	Tie1	1.01040779571665
4367	Ankub1	1.01001169802967
4368	Gprc6a	1.00972714096747
4369	Nhlh2	1.0091990174136
4370	Gm26634	1.00907521121829
4371	Gpr141b	1.00897995290497
4372	Polr3f	1.0087546286666
4373	Sgms1	1.00864063460517
4374	Lama5	1.00847957579288
4375	Map2k4	1.00765718756412
4376	Wdr74	1.00760596053442
4377	H2-M5	1.00758562877809
4378	Mir703	1.0073048221047
4379	Trpm5	1.00726536819393
4380	Irf2bpl	1.00717876342652
4381	Rnf2	1.00695479344681
4382	Kif2a	1.00694094599304
4383	C730036E19Rik	1.00692279265565
4384	Stam	1.00689057007216
4385	Metap2	1.00673157209589
4386	Aatk	1.00646869713588
4387	Atf6b	1.00631529876334
4388	Haghl	1.00550707508975
4389	Ahdc1	1.00547890703545
4390	Sec23ip	1.00542767280716
4391	Actr1b	1.00509979251216
4392	1700003M07Rik	1.00485899322708
4393	Dctn4	1.0046438587976
4394	3930402G23Rik	1.00451003829389
4395	Aadacl2fm1	1.00428367230991
4396	Cracr2b	1.00419941668047
4397	Mrps27	1.00408396478877
4398	Gm16551	1.00391452845435
4399	Zfp804b	1.00391452845435
4400	Nupl2	1.00356058308281
4401	Creb3l4	1.00345874786422
4402	Snhg6	1.00336141796549
4403	Spx	1.00330599279499
4404	Eif4enif1	1.00313388549753
4405	Adrb2	1.00269846840331
4406	Slfn10-ps	1.00251715806387
4407	Gna11	1.00227367681415
4408	Srprb	1.00220783716112
4409	Rspo1	1.00149556588613
4410	Brms1	1.00139489266143
4411	Il1a	1.00127610865934
4412	Lncbate10	1.00100196690309
4413	Cdk9	1.00069679942849
4414	Oaz2	1.00060648369489
4415	1700008J07Rik	1.0004357937973
4416	Smim14	1.0003666596796
4417	Gm5129	1.00034803626414
4418	Ppp4r2	0.999924145083565
4419	Mrpl27	0.999612298883656
4420	Capn9	0.999525819028182
4421	Upk3a	0.999393994693782
4422	Apob	0.999080978578199
4423	Smarcd2	0.998658834289335
4424	Wdr26	0.998067840085463
4425	Mybph	0.998012185144308
4426	Cygb	0.997791156485778
4427	Cptp	0.997790500807172
4428	Ube2e1	0.997705397841492
4429	Hilpda	0.997446667860886
4430	Gpr107	0.996610821343156
4431	Dgkk	0.996551853764264
4432	Tmem37	0.996409504026278
4433	Pofut2	0.996297049191273
4434	Arl13b	0.996189874452441
4435	Ralgds	0.99609505090828
4436	Ngrn	0.996032404182201
4437	Leng1	0.995970430500435
4438	Anp32b	0.995671810476755
4439	E330034G19Rik	0.995358041432698
4440	Irs2	0.995031391369726
4441	Fmnl3	0.994799599951729
4442	Espl1	0.993655198612574
4443	Mir6481	0.993307717340321
4444	Grxcr2	0.993241595859732
4445	Lce1g	0.993241595859732
4446	Catspere1	0.99234381562797
4447	A830018L16Rik	0.992313587915887
4448	Hyal4	0.992089661163521
4449	1700017L05Rik	0.991740356012041
4450	Gm29461	0.991740356012041
4451	Gm33167	0.991740356012041
4452	Psg21	0.991740356012041
4453	Rbp3	0.991740356012041
4454	Serpina3k	0.991740356012041
4455	Dbh	0.990957611593594
4456	Ghrh	0.990957611593594
4457	Lrrc38	0.990957611593594
4458	Exosc2	0.990317061497205
4459	Tbc1d22a	0.990115571569781
4460	Nucks1	0.990076430042612
4461	Csmd3	0.989842637447567
4462	Chmp3	0.989721493129039
4463	Gm11729	0.989554601970341
4464	Col4a6	0.989307157642362
4465	Zbtb42	0.988836794961049
4466	Srebf2	0.98881800208244
4467	Tex19.2	0.988657715758402
4468	Scube2	0.987371951687265
4469	Lsm10	0.987328497793563
4470	Psme3	0.986831009918067
4471	Ndufaf5	0.986808012673735
4472	1600012P17Rik	0.986341555061429
4473	Mical1	0.986172196649477
4474	Fam53a	0.986020796818661
4475	Ccl22	0.985792480381474
4476	Ift27	0.985761409156019
4477	Sesn2	0.985683309948932
4478	9930111H07Rik	0.985521708743754
4479	Gm14744	0.985521708743754
4480	Nlrp4a	0.985521708743754
4481	Gm11728	0.98550931948881
4482	Pard6a	0.985227909084138
4483	Bola1	0.984707994207216
4484	Lrp10	0.984305705533158
4485	Foxred1	0.984176339761653
4486	Tbrg4	0.984119658704019
4487	Dnajc5g	0.984009037370288
4488	Pax6os1	0.984009037370288
4489	Ino80b	0.983768941379682
4490	Eif4g3	0.983625578203649
4491	Igsf9b	0.983174765776946
4492	D030068K23Rik	0.983120280716563
4493	Ccdc194	0.983042809773078
4494	Cd300lg	0.98284982248223
4495	3300002A11Rik	0.982785545386034
4496	Znrd2	0.982646186471564
4497	Cradd	0.982513937532476
4498	Baiap2l1	0.982411343759295
4499	Tmem63a	0.98219237666925
4500	Vac14	0.982081674260841
4501	Il16	0.982036354739695
4502	Mad2l1bp	0.981636954397228
4503	Gje1	0.981592705921483
4504	Gm21814	0.981344117627922
4505	Mir23a	0.981249710852392
4506	F830016B08Rik	0.980844782972462
4507	Map3k7	0.980775986828211
4508	Tead3	0.98045378549698
4509	Gm11978	0.980403567490956
4510	Hymai	0.980343677822608
4511	Phb2	0.980138064236272
4512	Stoml1	0.979999983881597
4513	Slc19a2	0.97998689240396
4514	LOC100041034	0.979968833464344
4515	Frem1	0.979942767853999
4516	Slc6a2	0.979653778114425
4517	Rps13	0.979562317202846
4518	Tsc22d1	0.979456702065807
4519	Nell1os	0.979293898469698
4520	Dennd3	0.978818133283761
4521	Zfp9	0.978343926412029
4522	Tprgl	0.978256458249641
4523	Tars	0.978053974897041
4524	Nedd1	0.977426258601777
4525	Tcf7l1	0.977013601688065
4526	Itih2	0.976763673717529
4527	Dhrsx	0.976533186045336
4528	Eif3k	0.97616335782184
4529	Fzd6	0.976119798717292
4530	Tnfsf11	0.976067002156092
4531	Itgb4	0.975906919354085
4532	Tal2	0.975686188926471
4533	Tg	0.975338368413645
4534	Cdh12	0.975316709940855
4535	Rffl	0.97473558987366
4536	Prl7c1	0.97444163030426
4537	Dock11	0.974381175038469
4538	Rpl28	0.973095360800622
4539	Bpnt2	0.972637522143366
4540	Cfap36	0.971949434835169
4541	Strap	0.971645612573758
4542	Morf4l1-ps1	0.971217651802169
4543	5930438M14Rik	0.971036491917266
4544	Qsox2	0.970848389947607
4545	Sptan1	0.970591488918484
4546	Lin7c	0.97038524814709
4547	Ints9	0.970351446675746
4548	Dab2ip	0.970312682891169
4549	Hspb2	0.970229987499451
4550	Pcdhb9	0.970023491132149
4551	C130080G10Rik	0.969678633298203
4552	Nos2	0.969668090753077
4553	Bcor	0.969584167089901
4554	Six3	0.969516867847868
4555	Itga2b	0.968986127960014
4556	Sh3bp4	0.968884249856242
4557	Slc30a5	0.968819275025641
4558	Rnf113a2	0.968607593014619
4559	Tpbgl	0.968503678743963
4560	Arhgap23	0.968467615094886
4561	Dnaic1	0.968425571478155
4562	Nrros	0.968326611056826
4563	Dnaja2	0.967951367193739
4564	Ctnnb1	0.967251302030312
4565	Gchfr	0.967247127276143
4566	Usb1	0.967214435494993
4567	Mrps23	0.967185371153602
4568	Gm34643	0.966949741421958
4569	Tmem35a	0.966678862838883
4570	Mxd3	0.966659484214385
4571	Asf1a	0.96655507750627
4572	Rnu5g	0.966412056035682
4573	Prdx2	0.966187826114088
4574	Treml2	0.966099721763233
4575	Churc1	0.96607274505701
4576	Jph4	0.965540163915865
4577	Slco5a1	0.965281522129668
4578	Thoc1	0.965165226282342
4579	Itln1	0.9651559895477
4580	Rad52	0.964866907477087
4581	Irf4	0.964766465117531
4582	Brsk1	0.964740755753718
4583	Mei4	0.964650397707393
4584	Mcl1	0.964385374791751
4585	Prex2	0.964370448785532
4586	Bmp2k	0.96396541479872
4587	Pou4f1	0.963848155817534
4588	Rbfox2	0.963720158096286
4589	Tomm70a	0.96365275146311
4590	Nras	0.963643425786321
4591	Rrp12	0.963359080146641
4592	Mapk7	0.963140942029491
4593	B3galt4	0.963009034644729
4594	Matn2	0.962923859081662
4595	Tank	0.962417760598756
4596	Snord99	0.962416255301515
4597	Fndc10	0.961904618465344
4598	Riox1	0.961770748914514
4599	Ski	0.961659216104997
4600	Zcrb1	0.961429088552256
4601	Gm4651	0.961347873873138
4602	Wdr43	0.961319401453962
4603	Rbm22	0.960993993840382
4604	Med21	0.960737640462514
4605	Bub3	0.96038087692043
4606	Dnm2	0.959963125000027
4607	Akap5	0.95994411891466
4608	Sf3b1	0.959610383124156
4609	Csf2ra	0.959550267575638
4610	Rps21	0.959532539793499
4611	Tra2b	0.959477204517187
4612	Tubb3	0.959424476083177
4613	Gm20275	0.95909201608004
4614	Nhsl1	0.959054278524912
4615	Wfdc21	0.958970929364917
4616	Mucl3	0.958870768881699
4617	Bbip1	0.95885328047943
4618	Clec4b1	0.9586235050378
4619	Gm10556	0.958168707616162
4620	Zdhhc5	0.958080876037574
4621	4933432I03Rik	0.957661874957284
4622	Gm6721	0.957505232924859
4623	Cd3g	0.957110845967744
4624	Tcam1	0.956900150742317
4625	Pes1	0.956860178385106
4626	Zfp455	0.956856990431699
4627	Klhl31	0.956715824103942
4628	Chil3	0.95653517957732
4629	Cyb5r1	0.956385411980457
4630	Tsfm	0.956351725221897
4631	Fgfbp3	0.956188803579667
4632	Eif3h	0.955977881988271
4633	4932438H23Rik	0.955701704234343
4634	Tnfsf18	0.955538924229279
4635	Pcdhga5	0.955517184320156
4636	Gm31759	0.955256495741762
4637	Dis3	0.954994893435757
4638	Srd5a3	0.954957083769545
4639	6230400D17Rik	0.954919750302249
4640	Nt5c3	0.954843355935209
4641	Cct6a	0.954784022444247
4642	Cmpk2	0.954707806291744
4643	Siah1a	0.954499950376494
4644	Il1r2	0.954467383090816
4645	Pagr1a	0.954253099484046
4646	Lysmd3	0.954140353610198
4647	Morc3	0.95412749655923
4648	Klhdc4	0.953616372541825
4649	Mras	0.953613110852582
4650	Srsf10	0.953377733540646
4651	Naa25	0.952964599705255
4652	Efcab15	0.952859186093627
4653	Ostm1	0.952839610310377
4654	Naa40	0.952822756130813
4655	Ndufb6	0.952392148610874
4656	Asb6	0.95161002566696
4657	Ces2d-ps	0.951283641881111
4658	Ccdc177	0.951109423698968
4659	Atp6v1g1	0.951045270723226
4660	Arhgef5	0.951015428216546
4661	Snord1c	0.950865148926707
4662	Col9a2	0.950751925746221
4663	Pwwp2b	0.950427339393955
4664	Gm1943	0.950245556747557
4665	Sclt1	0.95020895456047
4666	Qsox1	0.950180390765048
4667	Hk2	0.950144077267509
4668	Traf4	0.949766173010542
4669	A2m	0.949463818541471
4670	Igfbpl1	0.949132669336676
4671	Calcb	0.948939638878575
4672	Tbx15	0.948898437632328
4673	Rbm8a	0.948683584222276
4674	Mrpl16	0.948506408799435
4675	A730090N16Rik	0.948403963587855
4676	Lrriq3	0.948382722548727
4677	Zfp954	0.948267220453363
4678	Sh3gl3	0.948241250474606
4679	Rab29	0.948235279598095
4680	Pfdn6	0.947843458254251
4681	Susd6	0.947509744516409
4682	Pltp	0.947316245186047
4683	Sox17	0.947173519586091
4684	Capn8	0.947155311479128
4685	Hyal6	0.947090656035843
4686	Npas3	0.946810697445672
4687	Plaat5	0.946679953382424
4688	Arl3	0.946631321694618
4689	Smarce1	0.946430118572158
4690	Col9a3	0.946427380153772
4691	Hdc	0.946417221753547
4692	Il27	0.946375389447806
4693	Ndufv2	0.946105715428132
4694	Ankrd34c	0.946032409937759
4695	Zbtb16	0.945773080193779
4696	Rundc3b	0.945398722859733
4697	Pnrc1	0.945167270745186
4698	Strn4	0.944587435045555
4699	Klf16	0.944537391744676
4700	Esco1	0.944163253321304
4701	Fibcd1	0.943862658844136
4702	AI847159	0.943801683962078
4703	Slc9b1	0.94349463766032
4704	Adam12	0.943473683450291
4705	Gm12191	0.943392516854906
4706	Nedd9	0.94311186758766
4707	Slc36a3os	0.943055691679897
4708	Shld2	0.943026697257605
4709	1810062O18Rik	0.943006874580903
4710	Ap3m1	0.942786696280773
4711	Matr3	0.942504904375022
4712	Ppp2r5a	0.9421333854581
4713	Iffo2	0.942015018448489
4714	Otud7b	0.941955285292205
4715	Psma8	0.9418664441895
4716	H2ac21	0.941753219019342
4717	Runx3	0.941500326040595
4718	Slc2a9	0.941421701879001
4719	Gng10	0.941394313758164
4720	Gm39302	0.940973269942794
4721	Syt1	0.940750944420094
4722	Nxn	0.940715222946471
4723	Nifk	0.940146261883574
4724	2610035D17Rik	0.940071802503222
4725	Mmp19	0.939734946216963
4726	Mosmo	0.939602168692949
4727	D430036J16Rik	0.939525028684808
4728	Nsrp1	0.9394764914066
4729	Clmp	0.939416791750067
4730	4933416E03Rik	0.939334519404222
4731	Gm30189	0.938863275668564
4732	Ostn	0.938828612582863
4733	Zfp53	0.938632702823764
4734	Ano4	0.938530201547994
4735	Ctsd	0.938236577853866
4736	Ccne1	0.938141266538513
4737	Dytn	0.937720223018838
4738	Olfr920	0.93762669080481
4739	Ccdc85a	0.937512897769706
4740	Reep5	0.937475648073081
4741	Ndufa8	0.937237342606703
4742	Cnih1	0.937108914273627
4743	Crtap	0.93703226375345
4744	Pla2g2a	0.936886974912971
4745	Gm10910	0.936814931005249
4746	Trp53tg5	0.93638401239983
4747	1700112J05Rik	0.936332188670166
4748	Plekhd1os	0.936195846121429
4749	Foxh1	0.936065655002493
4750	Mansc1	0.935983677809718
4751	Hmox2	0.935957725168277
4752	Tor1aip1	0.935952402965391
4753	Noxo1	0.935834111572859
4754	Agtr2	0.935674142851802
4755	Phex	0.93561140674378
4756	9130221F21Rik	0.93549945180335
4757	Gm4779	0.93549945180335
4758	Lipk	0.93549945180335
4759	P2ry4	0.93549945180335
4760	Spindoc	0.935366923813841
4761	Trim3	0.934941574456251
4762	Sult4a1	0.934789900676747
4763	Gm6710	0.934699025556591
4764	Dnaic2	0.934631852002849
4765	Dnajb11	0.934607858068819
4766	Wdr53	0.93459863218053
4767	Trim21	0.934353677200898
4768	Tecpr1	0.934087611301998
4769	Csrnp1	0.934046654326061
4770	Spty2d1	0.933968622469343
4771	Gm2848	0.933679439131821
4772	Cd209c	0.933437208765987
4773	Cox18	0.933402872342588
4774	Ywhaz	0.933132117248091
4775	Ppp2r1b	0.933130102318305
4776	Eed	0.933001830738553
4777	Zcchc9	0.932954552309008
4778	Mettl5	0.932780721382696
4779	1700072O05Rik	0.9327660660396
4780	Atf1	0.932513341275493
4781	Gm6135	0.932455483944874
4782	Pdcd6	0.931870112801365
4783	Tbkbp1	0.931826675830854
4784	Srrm4os	0.931550039721304
4785	Cxadr	0.93152394000686
4786	Sdad1	0.931420991681507
4787	Polr2c	0.931311367767285
4788	1700027F09Rik	0.930904356478836
4789	Mgat4e	0.930904356478836
4790	Mgat4f	0.930904356478836
4791	Eps15	0.930472197292276
4792	Pla2g2f	0.93000967384142
4793	Afap1	0.929767722693476
4794	Zup1	0.929668339900175
4795	Gm5083	0.929243641000921
4796	Mtmr11	0.928846433779101
4797	B930025P03Rik	0.928535310819168
4798	H3f3c	0.928161646652793
4799	Zfp729b	0.927888686908401
4800	Armcx1	0.927754466768055
4801	D430020J02Rik	0.927341151837348
4802	Gm38438	0.927230407252048
4803	Tpt1	0.926944795023243
4804	Serp1	0.926415979147291
4805	Ube2n	0.92639231740708
4806	Fam81b	0.92624443961893
4807	Spata3	0.92624443961893
4808	Syndig1	0.92624443961893
4809	Nsfl1c	0.925712849641391
4810	Rnd2	0.925691351968525
4811	Pigu	0.925360171563635
4812	Gm33045	0.925293819863053
4813	Adamdec1	0.924889715372789
4814	Phox2a	0.924780897156176
4815	Mta1	0.924620972330101
4816	N4bp1	0.924503413059535
4817	Gm6653	0.924427774366939
4818	Tas1r2	0.924427774366939
4819	Cdkal1	0.924385558808232
4820	Tnni1	0.92433124577135
4821	Inka2	0.924104222040038
4822	Tmem256	0.923863070577091
4823	Usp1	0.923797272335924
4824	Vps11	0.923701310379319
4825	Psd2	0.923585560939731
4826	Rpl9	0.92355520592868
4827	Rsl24d1	0.923353569718509
4828	Mettl1	0.922828975270532
4829	Mmp12	0.922459803100699
4830	Zfp469	0.92203845533795
4831	Tmcc2	0.921994111935109
4832	Klf10	0.921679100493212
4833	Dux	0.921601321331325
4834	Bpifb5	0.921518439629258
4835	Ccdc172	0.921518439629258
4836	Kif4	0.920774945368428
4837	Gm10369	0.920310350310644
4838	Gphb5	0.919853735330275
4839	Gm16861	0.919311913669694
4840	Rel	0.918968489900361
4841	Thoc5	0.918673260988683
4842	Prss30	0.918653366484933
4843	Tmem87b	0.918419558964484
4844	Syf2	0.918416017896984
4845	Mir8094	0.918302878078146
4846	Mak	0.91791920643868
4847	Rpl37	0.917748504228485
4848	4930428O21Rik	0.917739140901425
4849	AAdacl4fm3	0.917739140901425
4850	Saraf	0.917594848589154
4851	2310002L09Rik	0.917299794432317
4852	Commd2	0.916938185009063
4853	Lilra6	0.916924042171655
4854	Azgp1	0.916724387170358
4855	Fgf20	0.916724387170358
4856	Skint1	0.916724387170358
4857	A530065N20Rik	0.916512204432066
4858	Nub1	0.916417145465568
4859	Slc29a1	0.916313066693995
4860	Krt14	0.915991659954075
4861	Syap1	0.915873607828994
4862	Prp2	0.915791104152955
4863	Pcgf6	0.9156964649129
4864	Sytl3	0.915673792707341
4865	Tcfl5	0.914903607171988
4866	Atp6v1h	0.914702982308374
4867	Apol6	0.914647287345861
4868	Fam207a	0.914438894995356
4869	Sfn	0.914077722848119
4870	Hrh1	0.914005762724392
4871	Lrrc74b	0.913984077718101
4872	Exoc3l	0.913892230790467
4873	Mybl1	0.913799251901442
4874	5830444B04Rik	0.913657428523331
4875	Spink8	0.912890687789537
4876	Ticrr	0.912845615485945
4877	Cyp3a59	0.911860514340528
4878	Zfp488	0.911860514340528
4879	Gm7467	0.911637194666546
4880	Nrsn1	0.91152210374667
4881	Rian	0.911466479074784
4882	Gm3325	0.911086323891578
4883	Gpr152	0.910994543169959
4884	Igsf6	0.910871238187408
4885	Wnt8b	0.91084235331055
4886	Ccdc175	0.910576095418952
4887	Cdk5rap1	0.910498435069501
4888	Rab39b	0.910487369070195
4889	Gm4544	0.910389233933505
4890	Zfp821	0.910367995876098
4891	Gm34403	0.910303852585816
4892	Cep170b	0.910124953900181
4893	4931439C15Rik	0.910087367562928
4894	Pik3c2a	0.909959934348924
4895	Polr2f	0.90992562503026
4896	Mbd3l2	0.909657942300238
4897	Gm5150	0.909438811454945
4898	Amigo2	0.90942115523738
4899	Tmem64	0.909223618716902
4900	Rnu1a1	0.909132818848085
4901	Rps10	0.908411097939984
4902	Phpt1	0.908147819440307
4903	Tfg	0.908056102984316
4904	Cdk5rap3	0.907411608012753
4905	Isoc2b	0.90724477114962
4906	Rgs16	0.907154268426887
4907	Cfap161	0.907144840069205
4908	4930529C04Rik	0.906866467949784
4909	Krt80	0.90669657215139
4910	Btk	0.906684591043715
4911	Cd300lf	0.906611552962125
4912	Sncg	0.906395654821792
4913	Timm44	0.906342344881109
4914	Sdc1	0.906243490667473
4915	H3c7	0.906233414102648
4916	Nme2	0.906023305625618
4917	Tigit	0.905989089254443
4918	Mta3	0.905705569746531
4919	Rab42	0.905549369527194
4920	Gnl2	0.905136344886327
4921	Pigp	0.904835877655219
4922	Gm26536	0.904699702148403
4923	Lsm3	0.904676477593259
4924	Eftud2	0.903978007090272
4925	A530032D15Rik	0.903816838296924
4926	Pabpc1l2b	0.903799270367378
4927	Gm2237	0.903795023852375
4928	Chil5	0.903783333796793
4929	Pdss1	0.903511814997566
4930	Ncaph2	0.903213954398875
4931	Poldip3	0.902913202534257
4932	5033430I15Rik	0.902717164855686
4933	Fam167b	0.902327457351768
4934	Nap1l2	0.902295879116854
4935	Pcp2	0.902101994092741
4936	Sult5a1	0.901974893303352
4937	Dio3	0.90182897230195
4938	Pcdh1	0.901515163801917
4939	Meis3	0.900881136816658
4940	Islr2	0.90006448874507
4941	Ppp1r37	0.89988946717337
4942	Ndufc2	0.899777848620398
4943	1700102H20Rik	0.899696069289718
4944	Snord64	0.899546972354114
4945	Morn3	0.899248497584216
4946	Stra6l	0.899114938894177
4947	Samd11	0.898917604684383
4948	Map3k10	0.898763393461115
4949	Gm13986	0.89861618072882
4950	Gm39529	0.8983625188682
4951	D6Ertd474e	0.898132481358782
4952	Mpp4	0.897910167429907
4953	Ogn	0.897868856250766
4954	Heyl	0.89762620455597
4955	4930505N22Rik	0.897567211687939
4956	Gm31026	0.897420661892001
4957	Sav1	0.897267604184395
4958	Fdft1	0.897223963699669
4959	Copg2os2	0.897009282712358
4960	Nipa2	0.896907645011818
4961	Ube2g1	0.896875913388544
4962	Lin28a	0.896724585503164
4963	Il11	0.896655660403494
