rank_position	gene	stat
8628	Scyl1	0.449673827157632
8629	Cldn19	0.448801172038585
8630	Mapk8	0.448584664508479
8631	Gm30189	0.448569895307187
8632	Nrp	0.448523631219219
8633	Ccl3	0.448501152175276
8634	Gm773	0.448483736300914
8635	Phtf1os	0.448404163762871
8636	3830403N18Rik	0.447955816362956
8637	Rnasek	0.447804530736877
8638	Rfx2	0.447667995393803
8639	Cxcl14	0.447577196025024
8640	Coa7	0.447511535443753
8641	LOC115487230	0.447339383611617
8642	Isca1	0.447027319673097
8643	Cdca5	0.446716826074142
8644	Ambp	0.446502211831479
8645	Lig4	0.446315268820731
8646	Gckr	0.446152424767251
8647	Grn	0.445733025738209
8648	1700055D18Rik	0.445585713478645
8649	D7Ertd443e	0.445568784773424
8650	Trpv4	0.4455455875259
8651	Pcdhb21	0.445413345361137
8652	Mslnl	0.445330780280354
8653	6030443J06Rik	0.445022428041797
8654	Rtf2	0.444782659293588
8655	Atg12	0.444529169220147
8656	Sorbs2	0.444430728304586
8657	Kcnk12	0.444304372356874
8658	Slc50a1	0.444012137026395
8659	Mrpl1	0.443868131077749
8660	Osm	0.443833485849785
8661	Atp8b5	0.443219133067373
8662	Ibtk	0.443105460196339
8663	Rpl27a	0.443103897701712
8664	Tbc1d12	0.442806252101193
8665	Vps26a	0.442530726436313
8666	Atic	0.44246015864107
8667	Tprgl	0.442327149704384
8668	Mir7662	0.440923962014884
8669	4933424G05Rik	0.440048798491676
8670	Gm3279	0.44003001517366
8671	Snord32a	0.439982905921108
8672	Rad1	0.43989332003675
8673	Nipsnap3b	0.439802079449447
8674	Thnsl2	0.439608800453994
8675	Dag1	0.439260807543911
8676	Fdx1	0.439235739641814
8677	Arhgef28	0.439145502035658
8678	Rprd1b	0.438911797680859
8679	Plekhm2	0.438610698521173
8680	Uqcr11	0.438313264348054
8681	N4bp2l2	0.438284297278964
8682	Camk2a	0.438027617346687
8683	Fbxl5	0.43788674277777
8684	Ptbp2	0.437741089835171
8685	Tmprss6	0.437699355214956
8686	Septin8	0.437598874950993
8687	Alox15	0.437452380315659
8688	Gm13363	0.437440593886907
8689	Stx1b	0.437440430973275
8690	Zfp956	0.436887062843238
8691	Mmd	0.436233851239085
8692	Fancd2	0.436109251085285
8693	Irx1	0.436068819613835
8694	Hebp2	0.43600895470904
8695	Nkx3-1	0.435842268923226
8696	Raly	0.43572242977808
8697	Tspan17	0.435501160833411
8698	Irf4	0.435228018540729
8699	Lrrc14	0.435163548578975
8700	Thoc3	0.435066946894703
8701	Gm28535	0.434940432094683
8702	Tmem41a	0.434848018359452
8703	1700016D06Rik	0.433045540760223
8704	Thbs2	0.432498498714527
8705	Cdca7l	0.432344460740939
8706	Dpysl4	0.432297321668623
8707	Psmg3	0.432177993471436
8708	A430093F15Rik	0.432031580173275
8709	Ppp1r1b	0.431885463346946
8710	Gjc2	0.431885100400263
8711	Gm8013	0.431841134463668
8712	Fhl5	0.431794874777396
8713	Ogdhl	0.431642475718366
8714	Bhlhb9	0.431565324406919
8715	Chchd5	0.431348187154955
8716	Pip4p1	0.431194635434317
8717	Gm10791	0.431036369253887
8718	Slc9a1	0.430959838565227
8719	4930453L07Rik	0.430602452231473
8720	E230013L22Rik	0.430491794033368
8721	4930548H24Rik	0.430449854601123
8722	Rps23	0.43044398024166
8723	Rapgef5	0.430287634664386
8724	Cbln4	0.430191923975016
8725	Ube2b	0.43017342699854
8726	Emc7	0.429451620408925
8727	Miat	0.429335692020708
8728	Dhx32	0.429300873287052
8729	Gm16287	0.429184924591982
8730	Bcl2a1b	0.428794478891952
8731	Cxcl17	0.428425556431518
8732	4833407H14Rik	0.427887685914449
8733	Mki67	0.427610489949471
8734	Atoh7	0.427493529674175
8735	2700070H01Rik	0.427001204539977
8736	Nmnat1	0.426746017230741
8737	Rph3al	0.426401698837919
8738	Josd1	0.426261840538627
8739	Ffar2	0.426155995876024
8740	Gm5547	0.426110454745051
8741	Syt5	0.425481227298644
8742	Snord47	0.42544990630375
8743	Atr	0.425135357927629
8744	Aire	0.42466987147701
8745	Mbp	0.4244449563489
8746	Gdpgp1	0.424384308810162
8747	Nt5c	0.424368021705566
8748	Ramac	0.424255344409427
8749	Cdc25a	0.424149239965389
8750	Cfhr3	0.424146931871364
8751	Nup107	0.423902587781836
8752	Abcc1	0.423787189608353
8753	Rpl22	0.423454742742627
8754	Asic5	0.423236266062269
8755	Dock2	0.423063021623459
8756	Pros1	0.422856189065268
8757	Dkkl1	0.422763832630122
8758	Cd7	0.422598009799328
8759	Gm38402	0.422443482233285
8760	Ccdc90b	0.422183802563631
8761	BC107364	0.422010832955579
8762	Calcb	0.421667984731587
8763	Gm12500	0.421339482959901
8764	Snora3	0.421322658971977
8765	Ctdsp2	0.421010754541153
8766	Asphd1	0.420808303051253
8767	Gm16998	0.420716407030417
8768	Gm21885	0.420362114512105
8769	Zfp719	0.420254672352748
8770	Mlana	0.420231871717338
8771	Gm4035	0.419663261249377
8772	Usp44	0.419633913635867
8773	Pira6	0.419580498086555
8774	Cebpg	0.41950541473977
8775	Fam169b	0.41932207493494
8776	Pitpnb	0.418856215433958
8777	Kng2	0.418740817207014
8778	Mecr	0.418551844284295
8779	Tmem176a	0.418450910924125
8780	4930513N10Rik	0.418293074229356
8781	Rbfaos	0.418265596037167
8782	Gm2814	0.417944450710066
8783	Gm31254	0.417667205190296
8784	Zfp469	0.417543750196828
8785	Plaat5	0.417508235658166
8786	Thnsl1	0.417178789188143
8787	Abhd5	0.416703409274547
8788	Panx2	0.416452735529876
8789	Rpp25	0.41606705655733
8790	1700116B05Rik	0.415747337252301
8791	Slc4a3	0.415533490575494
8792	Mir1258	0.415303136138003
8793	Marveld3	0.415237081693368
8794	Erich3	0.414813136609066
8795	Tfcp2l1	0.414554356931045
8796	Gdap1	0.414552789596878
8797	Dcps	0.414489857247515
8798	Mical1	0.414382581109028
8799	4930552P12Rik	0.414153540756575
8800	Ifi211	0.413971094617155
8801	Ash2l	0.413843553198639
8802	B3glct	0.413686913744835
8803	Zfp981	0.413480321392957
8804	Rhox13	0.412618987505473
8805	Suv39h2	0.412582591475484
8806	Map1s	0.41191565449212
8807	Zfp996	0.411749367283766
8808	Slain1	0.411695655626519
8809	Tnfrsf8	0.411626028166093
8810	Khdc4	0.411557591328674
8811	Wdr45b	0.411442688550072
8812	Cftr	0.411225210052054
8813	Prox1	0.410709401741377
8814	Comt	0.410694952793038
8815	Cnksr3	0.41036934951436
8816	Actr8	0.410358979896252
8817	Dcaf12l2	0.410225890974352
8818	Serp1	0.410173051388006
8819	Tmsb15b1	0.409349062641993
8820	Aqp1	0.409157066155756
8821	Akr1c20	0.408937237397231
8822	Actrt3	0.408847266965719
8823	Gm49890	0.408799917906209
8824	Adgrg5	0.408732386775616
8825	Kcnj3	0.408512329412699
8826	Mst1	0.40843414563046
8827	Drd1	0.408297557500213
8828	Apoo-ps	0.408185136031041
8829	9330175M20Rik	0.407915595562511
8830	Izumo1	0.407867553204268
8831	Nubp2	0.407733980049842
8832	Rcbtb1	0.407679023489451
8833	Dtwd1	0.407632078463294
8834	Jmjd4	0.407617102475879
8835	Mir7652	0.407484661278746
8836	Adam2	0.407315000473003
8837	Wdr6	0.407179610420968
8838	Srrd	0.407022060303424
8839	Acsbg1	0.406471099782476
8840	Arhgef25	0.405548832077109
8841	Lum	0.405114148275136
8842	Cib1	0.405040159299621
8843	Dnajc4	0.404962412065195
8844	Lyplal1	0.404317837808917
8845	Rffl	0.404261492225604
8846	9230116L04Rik	0.404064028992059
8847	Cabyr	0.403923434704144
8848	Slc16a13	0.403847708164226
8849	Arfgap2	0.403542896240369
8850	Rps15	0.403502346742403
8851	Ascc1	0.403099575645398
8852	Gm26760	0.403062144212795
8853	Gm38414	0.40287910279619
8854	Gm6634	0.402820595605021
8855	Nsun2	0.402485164733951
8856	Suclg2	0.402481659249939
8857	Svil	0.402138931128378
8858	Clec12a	0.402078386915179
8859	Unc13d	0.401739106667218
8860	Gm10373	0.401705747564177
8861	Siah1b	0.401066890338634
8862	Kcnk2	0.400659871933635
8863	1700113H08Rik	0.400372494685987
8864	Wdr37	0.400146738752023
8865	Gm5148	0.400030051262742
8866	Snap29	0.399999294208964
8867	4930432J09Rik	0.399935213542189
8868	Mfge8	0.399814930432687
8869	Ccin	0.399710286799649
8870	Arl6	0.399332199048771
8871	Zcrb1	0.399095493574665
8872	Rbbp6	0.399037903209277
8873	Gm39918	0.39899358460403
8874	Tmem128	0.398654193991342
8875	Bmp1	0.398304611465124
8876	Gm26634	0.398156618187337
8877	Tsr2	0.397754638805592
8878	Bend3	0.397507203244192
8879	Ifi44l	0.397349395374447
8880	Gfi1b	0.397295832506615
8881	Plcxd2	0.397022210949477
8882	Aoah	0.396910458696582
8883	Gli2	0.396626304656406
8884	Trpv6	0.396620825478466
8885	Sgsm1	0.396609701255344
8886	1700013F07Rik	0.396593767424027
8887	Wdr5	0.396423251679191
8888	Gjd4	0.396405228448878
8889	Amdhd2	0.396307385406011
8890	Mir7664	0.395591025754563
8891	4930596I21Rik	0.394994313000471
8892	Cyp2d13	0.394645052939098
8893	Nubpl	0.393608689432331
8894	Smim5	0.393451086043155
8895	Gm2004	0.393421625339148
8896	Pgap2	0.393074137248767
8897	4930487H11Rik	0.393027290491616
8898	Mdga1	0.3928837829698
8899	Zbtb33	0.392545228920355
8900	Mkrn2os	0.392372478339772
8901	Acot4	0.392277943089715
8902	Mphosph10	0.392271739299708
8903	Ucp1	0.39190175712985
8904	Mgll	0.39183321302667
8905	Osbpl1a	0.391682491584273
8906	Slc25a16	0.391130262334458
8907	Cytl1	0.390941468378802
8908	Piwil1	0.390685220731945
8909	Tlk2	0.39038211730849
8910	Zcchc14	0.390291483681681
8911	Gm12853	0.3902395024005
8912	Gm12669	0.390224963321504
8913	Trp53tg5	0.390184559920549
8914	Kmo	0.390161917335957
8915	Acad8	0.389619559371592
8916	Ppp1r14d	0.389578340963549
8917	Lhfpl5	0.389407708081903
8918	Kcnk10	0.389404677347101
8919	Snora21	0.389363676973932
8920	3110070M22Rik	0.389311016014298
8921	LOC102637792	0.388969180625803
8922	Dcakd	0.388920844835378
8923	Adamts20	0.38887393793817
8924	Pcdhb5	0.388803176795453
8925	Dok7	0.388660391343091
8926	Zfp689	0.388647392996959
8927	Gm10658	0.388496088216853
8928	Klk7	0.388438176285093
8929	Albfm1	0.388383866626524
8930	Ccdc188	0.388266555110874
8931	B130006D01Rik	0.388084642495579
8932	Eif2b2	0.387815566293346
8933	Msx1	0.38738488206902
8934	Zcchc13	0.387299494113421
8935	Noto	0.387130206522939
8936	Zfp37	0.38693764277664
8937	Lag3	0.385883826433965
8938	Slc36a2	0.385622191223052
8939	Rom1	0.385582203868091
8940	Dipk2a	0.385570394632707
8941	Tbc1d25	0.385496710072072
8942	Smim14	0.385453382509161
8943	3830406C13Rik	0.385424917771948
8944	Ddt	0.38518332771186
8945	Apoc1	0.385103164351782
8946	Retnlg	0.385079009983408
8947	Jtb	0.385012594891143
8948	Tnrc6a	0.384449429080607
8949	Trim12a	0.384387355661108
8950	4930544D05Rik	0.384222189137733
8951	Klhl18	0.383905601190546
8952	Sgo2a	0.383612257372498
8953	Rassf7	0.383402385781138
8954	Ccdc81	0.383262552290256
8955	Ric3	0.383000216577454
8956	4930578M01Rik	0.382972684595809
8957	1700073E17Rik	0.382886364841525
8958	Cnppd1	0.382600258378542
8959	C430042M11Rik	0.382544029771092
8960	Sprtn	0.382406525146163
8961	Gdf7	0.382398758108863
8962	Hddc3	0.382274474912077
8963	Hipk4	0.381870915364542
8964	A230056J06Rik	0.381847381572228
8965	Gm34235	0.381841417201317
8966	Igsf3	0.381807851658663
8967	1700016A09Rik	0.381060111701728
8968	Homer1	0.380547175509467
8969	Tekt4	0.380324162183515
8970	Reck	0.379844196445692
8971	Ccdc178	0.379748769904913
8972	Rnaseh2b	0.379324049232174
8973	Tcea3	0.379295075487935
8974	Tfg	0.379191196284529
8975	Cilk1	0.379174563747826
8976	1190007I07Rik	0.379102343528553
8977	Chrna1os	0.378771553125743
8978	Thpo	0.37843347029799
8979	Cdh7	0.378402648118447
8980	Gm14137	0.378334325343434
8981	Stoml2	0.377767095315053
8982	Kat8	0.377611801726102
8983	Cln6	0.377608951698857
8984	Rnf40	0.377501804796568
8985	Snord42a	0.376537203796495
8986	Srf	0.376522940425634
8987	Ugt2b34	0.376516629650531
8988	Vars	0.376407319695243
8989	Tigd5	0.376176523778727
8990	Fsd1l	0.376170581427034
8991	Rpl14-ps1	0.376130716431183
8992	Iqank1	0.375840980364962
8993	Usp7	0.375769916833128
8994	Mansc4	0.375669117371217
8995	Gpr176	0.375538340543783
8996	Ciao1	0.375314462832292
8997	Grm3	0.374583755301757
8998	B3galt5	0.374562080676282
8999	Atxn7l2	0.374356130369699
9000	Bmi1	0.374018504677508
9001	Vip	0.37381203945919
9002	Pcdhb4	0.373781258651258
9003	Tchhl1	0.373722773066967
9004	Itm2a	0.373586421896859
9005	Cyp4f41-ps	0.373548773059188
9006	Zdhhc12	0.373286168699635
9007	Fam118a	0.373256756210911
9008	Ripk1	0.372945363702981
9009	Srrm3	0.3728188542216
9010	1110032F04Rik	0.372800154777935
9011	Slc23a2	0.372449270624951
9012	Nob1	0.372338096189595
9013	Dnmt3l	0.371594005016704
9014	Chmp3	0.371150236907974
9015	Gm35932	0.371142545828727
9016	Ttc13	0.371028325003227
9017	Herpud2	0.370877805000209
9018	Snord49b	0.370853189780039
9019	Gpld1	0.370710218856282
9020	Tslp	0.370611295318121
9021	Tbx1	0.370265646812385
9022	Mir6907	0.370138065329821
9023	Syce1l	0.370054919828893
9024	BC003965	0.369822636153734
9025	Iars	0.369686546149622
9026	Cd8a	0.369616694534511
9027	Vaultrc5	0.369391051472503
9028	Camkk1	0.369374959346446
9029	Ift81	0.3693453093283
9030	Mrps33	0.369115841380994
9031	LOC117997403	0.36888216597975
9032	4932702P03Rik	0.368656163580048
9033	Polr3e	0.368500162588464
9034	Pmp2	0.368338847260623
9035	Rhof	0.368069703698724
9036	Phkg2	0.368034313044251
9037	Recql4	0.367909399357971
9038	Gm41062	0.367285061668264
9039	Fbxl4	0.367251041982557
9040	Mrs2	0.367244866220833
9041	Dkk4	0.367036362779614
9042	Lipo4	0.366998558383042
9043	Tfpi2	0.366961185082679
9044	Rbm3os	0.36672780305182
9045	Tnfrsf23	0.366659544600959
9046	Hsd17b4	0.366523282579565
9047	Mrpl50	0.366284292587254
9048	Zfp651	0.36628268955012
9049	Itgb1bp1	0.366149047256124
9050	Mir6945	0.365916837544278
9051	Gm16630	0.36586807974053
9052	Gm14405	0.365807367810121
9053	Gpx7	0.365607372349208
9054	Msh4	0.365328395006829
9055	Pus3	0.365274494193549
9056	Ndufb5	0.365152510274391
9057	Mettl22	0.365054367190157
9058	Cadm2	0.36501988459697
9059	Relch	0.364900991260183
9060	Oxt	0.364859604732216
9061	Styx	0.364801391746336
9062	Atp6v0d2	0.36464807897781
9063	Cdca2	0.364299448381198
9064	Mtres1	0.364226045602307
9065	Ccdc28b	0.36398316539711
9066	Pcdhgb4	0.363282713347153
9067	Serpinb6c	0.363204605649266
9068	Tymp	0.363149873996716
9069	Atp1a3	0.362948092592486
9070	Tiprl	0.36288807330814
9071	Ten1	0.362778064855412
9072	Arsg	0.362652669732704
9073	Ppil4	0.362646953935495
9074	Tmcc2	0.362096695786644
9075	Acot12	0.362086663521923
9076	Ccdc88b	0.361740637846714
9077	Miip	0.361505064851396
9078	Mir5098	0.361384339010501
9079	Dnaic1	0.361338321091051
9080	Fbxl13	0.360967608086541
9081	Fcna	0.360914720806553
9082	Hfe	0.360424918670093
9083	Sash3	0.360408223973407
9084	Fgf10	0.360373379785757
9085	Mrpl12	0.360327881723181
9086	Slc5a9	0.360293912556831
9087	Pigk	0.359888667893953
9088	Med30	0.359616666292209
9089	Zc3hc1	0.358935541246272
9090	Foxe1	0.358933370189666
9091	Zfp384	0.358825069078574
9092	Aldoart2	0.358657148586934
9093	2310005E17Rik	0.358634342813968
9094	Crhr1	0.358574900715335
9095	Ptprr	0.358401454383274
9096	Tagap1	0.35827112656554
9097	Osbpl9	0.35776554670493
9098	Pcsk1	0.35756169329449
9099	Rps4l	0.357471355736614
9100	Atp7a	0.357238647188529
9101	Zmynd12	0.356830213314518
9102	Gca	0.356577802747259
9103	Rnu12	0.35629727271127
9104	Gm5	0.356091215721785
9105	Ccdc190	0.35607734647198
9106	Adh7	0.356073971900544
9107	G6bos	0.355919378583743
9108	Alkbh3os1	0.355797604132212
9109	Fastkd2	0.355099195374337
9110	1700095J03Rik	0.354860866991027
9111	Eif4e	0.354755077031206
9112	D830030K20Rik	0.354668259972482
9113	Uqcrfs1	0.353992103073006
9114	Ddhd2	0.353630562038379
9115	Zfp518a	0.353001432819044
9116	Usp42	0.352933193704042
9117	Zfp951	0.352527535960103
9118	Usp2	0.352140852287043
9119	Lmbr1	0.351973908935378
9120	Pdlim4	0.351824637517741
9121	Gm36608	0.351611151142104
9122	Gm35525	0.351411530909024
9123	Mcm7	0.351018382906243
9124	Prdx6b	0.350961599294069
9125	3100003L05Rik	0.350620689477398
9126	Eef2	0.350602991978467
9127	Srpx	0.350556565711979
9128	Rskr	0.350503441985838
9129	Parp8	0.350468724811815
9130	Msra	0.350292118780017
9131	Rnf213	0.350109760119835
9132	Nbdy	0.349515524091133
9133	Rgs16	0.349487786191091
9134	Cybb	0.349429803413519
9135	Defb25	0.349222895665717
9136	Gm12592	0.348574900762607
9137	Cavin4	0.348521199695723
9138	Snora69	0.348270111823089
9139	Mir132	0.348230820037175
9140	Fscn3	0.347708597445827
9141	Atp6v1g1	0.347561126939484
9142	Cd3g	0.347529989075271
9143	Hibch	0.347381749115973
9144	Crhbp	0.347313849041229
9145	Slc22a3	0.347212677753909
9146	Halr1	0.347194653610304
9147	Tmem8b	0.34683594317901
9148	Rbck1	0.346799740521577
9149	Klk1b9	0.346543522302046
9150	H4c11	0.346475844459541
9151	Cfb	0.34644393121942
9152	Ptpre	0.346336022989756
9153	Wdfy1	0.345853054350745
9154	Ndufb4c	0.345851795563728
9155	Dhx38	0.345791400012992
9156	Spata25	0.345742995191811
9157	Furin	0.345492425832331
9158	Ceacam10	0.344858552184886
9159	Npc2	0.344732035920396
9160	Znrd1	0.344625148039014
9161	Mesp1	0.344341706446758
9162	Ppp2r5e	0.344203297891212
9163	Sf3b1	0.343989485735018
9164	Gm4876	0.343750481392551
9165	Qrsl1	0.343725834371349
9166	Rsrc1	0.343554880777894
9167	Gm16731	0.343395692789267
9168	9230102O04Rik	0.343343676324288
9169	Wscd2	0.343297952847671
9170	Ticam2	0.343261878184352
9171	Pkn3	0.343212346696437
9172	Taz	0.342920925172285
9173	Sf3a1	0.342609699174611
9174	Zfp229	0.342383209422904
9175	Lsm7	0.341749930762308
9176	Gm16159	0.341733250016895
9177	Gm36028	0.341694173114561
9178	Gm40627	0.341642693622617
9179	Ffar3	0.341048538805279
9180	Ube4b	0.340904423326827
9181	Tmem274	0.340775889968357
9182	Gm536	0.34042611983603
9183	Nck1	0.340321424367179
9184	Sco1	0.340288854090635
9185	Twist2	0.340078227616986
9186	Gtf3c6	0.338713827114533
9187	Rfpl4	0.338671257610261
9188	Plekhf1	0.338598985039594
9189	Gm8016	0.338293282078941
9190	Ccdc51	0.338223671506405
9191	Cebpa	0.338215249199044
9192	Pcyt1a	0.337747914369711
9193	Cd247	0.337731159253483
9194	Foxp3	0.337548235163315
9195	Plekha1	0.337106143847603
9196	Hsd17b10	0.337052407092434
9197	AU041133	0.336731393103552
9198	Nek11	0.336602067616946
9199	Appl1	0.336592717846444
9200	Mterf2	0.336518362757325
9201	Pkp1	0.336456796259772
9202	Tbx5	0.336445890146902
9203	Phldb2	0.336313629599526
9204	B930092H01Rik	0.336298910958256
9205	Cel	0.336233352553014
9206	St8sia5	0.336233352553014
9207	C2cd4c	0.335972862512961
9208	Kif17	0.335585009285926
9209	Hkdc1	0.335550431737963
9210	Map3k3	0.335308455852438
9211	Prg4	0.335302197317274
9212	9330159M07Rik	0.334912662129742
9213	Mpc1	0.334742818426944
9214	Rhd	0.334444781164655
9215	Tigd4	0.33417668141877
9216	Ldhal6b	0.334108603734426
9217	Hsf3	0.334030336498666
9218	9330104G04Rik	0.33400555482059
9219	Sik3	0.33375049833225
9220	Gm39874	0.333730771817851
9221	Sox11	0.333309523671451
9222	Kbtbd12	0.333193541036161
9223	Mir615	0.332948587970967
9224	Ovca2	0.332755115878301
9225	Gtpbp6	0.332630302406792
9226	Slc8a2	0.332613096565619
9227	Adamts6	0.332594010283901
9228	Phactr1	0.331601848339444
9229	Rnf138	0.331405903852737
9230	Haus6	0.331270890377288
9231	Pi15	0.331237684351102
9232	Tent4b	0.330837861326583
9233	Lingo2	0.330742080623618
9234	Ttll10	0.33073394297712
9235	Psmb11	0.3305598386363
9236	Txnrd2	0.330498966393695
9237	Zbtb32	0.330416612856492
9238	Rell1	0.330245374557356
9239	Gm10433	0.330213322151667
9240	Cnot7	0.330089407655935
9241	Tmc1	0.329777933361492
9242	Gabarapl2	0.329572535741388
9243	Vps16	0.329322911758212
9244	Ccl6	0.328867220499084
9245	Gm24105	0.328740220287387
9246	Gm5784	0.328727485375205
9247	Zfp93	0.328617252170816
9248	Spin2c	0.328417262508996
9249	Usp15	0.328041781085014
9250	Prodh2	0.328017235031317
9251	Cdhr2	0.327956162709967
9252	Mirg	0.327843891818369
9253	Snord73a	0.327607775373566
9254	Prcc	0.327590481478577
9255	A730085K08Rik	0.327332793603558
9256	D930048N14Rik	0.327149511258662
9257	Npat	0.327125725917602
9258	Ugt1a1	0.327053404396305
9259	Adam5	0.326945543369651
9260	Nadk	0.32683107095025
9261	AA467197	0.326428713053639
9262	Oaz1-ps	0.32631803316149
9263	Rnf114	0.325909696882386
9264	Trim8	0.325851261500256
9265	Pcx	0.325658900837452
9266	Prss12	0.325200645862603
9267	Gdap1l1	0.324950148323959
9268	Katnb1	0.324888457675435
9269	Gm45916	0.324388761257072
9270	Rpl14	0.324113758756363
9271	Smpd5	0.324053124182298
9272	Krt9	0.324025694033735
9273	Fcrl5	0.323939168692698
9274	4933429O19Rik	0.323753175318144
9275	0610009B22Rik	0.323638955908294
9276	Adprm	0.323559033989845
9277	Eng	0.323355744738374
9278	Gemin2	0.323351566458118
9279	Tcaf2	0.32330439990847
9280	Gldn	0.323091311653464
9281	Tesc	0.323072032932968
9282	Lpxn	0.323036523894017
9283	Daw1	0.322813857216411
9284	Klf8	0.32276999787076
9285	Aldh3b1	0.32199950383239
9286	Insig1	0.321854677809834
9287	Terf2	0.321795792679238
9288	Qtrt2	0.321752471616949
9289	Cfap20dc	0.321693503561533
9290	Tnfaip8l2	0.321535571200343
9291	C430002N11Rik	0.321399134693374
9292	Colgalt2	0.321302394219813
9293	Zfp28	0.321283377736296
9294	Gm5475	0.321221638913063
9295	Nkiras2	0.320869754861308
9296	C1qtnf2	0.32083082085679
9297	Kitl	0.320794233709309
9298	Gm10874	0.32040786153597
9299	Gm2518	0.32021455768448
9300	Kcnk7	0.32018756781986
9301	Gm15446	0.320023317023326
9302	Cnep1r1	0.319728250558468
9303	Ccl25	0.319623022509077
9304	Fnbp4	0.319555203360263
9305	Cfap299	0.319555050210302
9306	Acox1	0.319549298762503
9307	Frat2	0.319301448980315
9308	Dhx33	0.319286887828875
9309	Gm36220	0.319157031148025
9310	Gm42151	0.31896718222724
9311	Gm34403	0.318493596348506
9312	Lrfn3	0.318396947809234
9313	Trib1	0.318375257639001
9314	Setd6	0.318202881872135
9315	Zbtb6	0.318175881470339
9316	Sema3d	0.317195736278514
9317	Pcdhb3	0.317092882799574
9318	A530032D15Rik	0.316964972521084
9319	Lrrc19	0.316795349951215
9320	Pmvk	0.316246497460123
9321	Bex4	0.316229240280091
9322	Rinl	0.315835487433219
9323	Psmf1	0.315630654369116
9324	Actn2	0.315469722768425
9325	Brap	0.315287660320858
9326	Cndp1	0.315248766550707
9327	Gm21297	0.315101296490247
9328	Tcf19	0.314850351211682
9329	Wdr83	0.314739488151917
9330	Gm6644	0.314624315981479
9331	Sardh	0.314494168908514
9332	Slc2a5	0.314267345540328
9333	Gm7931	0.314222329155505
9334	Fam229a	0.314201804835507
9335	Mrps14	0.313273118117207
9336	Grik5	0.313125952954989
9337	Uck1	0.312956981736748
9338	Bag2	0.312893397485049
9339	Efcab10	0.312543740104146
9340	Rbl1	0.312536970451806
9341	Tnn	0.312531122493221
9342	Oas1h	0.312476123774747
9343	Ccr1	0.312271237848145
9344	Gm4013	0.312264266854736
9345	D630044L22Rik	0.311858227100685
9346	Cers5	0.311841993118421
9347	Gm19299	0.31182274134191
9348	Spaca6	0.311562467380787
9349	Lexm	0.311356973772126
9350	Trpm7	0.311330407980287
9351	Nat8f5	0.311187075306457
9352	Atp5e	0.311153695243541
9353	Mfsd4a	0.311009528243962
9354	Coq2	0.310678852264714
9355	Limch1	0.310281375249899
9356	Acss2os	0.310157281593464
9357	Syn3	0.310039592928206
9358	Usp43	0.309955223096807
9359	Lck	0.309831076978907
9360	Rin2	0.309731588594542
9361	Igdcc4	0.309109409229942
9362	Mroh2a	0.309104713169634
9363	Klhl36	0.309020925950349
9364	Ube2t	0.308978941243299
9365	Rnu3a	0.308892585800512
9366	Rab42	0.308843194956304
9367	Mirt2	0.30851125878436
9368	Gm14486	0.308507154363941
9369	Lrriq3	0.30842861754975
9370	Gfra4	0.308283028306686
9371	Gm25500	0.308071778455279
9372	BC052688	0.307798055096725
9373	Snord34	0.307658967508047
9374	Aip	0.307627627996886
9375	Rapgefl1	0.307348530918207
9376	Snord83b	0.306959531303197
9377	Slc23a4	0.306667714798728
9378	Gpc2	0.306653792561437
9379	Dennd10	0.306634773922887
9380	Scrt2	0.306537166844418
9381	6330409D20Rik	0.306494823305814
9382	BB218582	0.306435848126867
9383	Mmp24	0.306202268530879
9384	Kbtbd2	0.305398815271084
9385	Il27	0.305385512779574
9386	Scimp	0.305340460378628
9387	Nit1	0.304973140969048
9388	Ildr1	0.304745794387108
9389	Stpg3	0.304742570097106
9390	Mir423	0.304706106284688
9391	Mir6358	0.304654329696246
9392	Zxda	0.304092128637143
9393	Naaladl1	0.304042293838392
9394	Mir1a-1hg	0.30339460513245
9395	Fbrsl1	0.303071173931996
9396	Fam221a	0.302631647891092
9397	Nprl3	0.301924460143057
9398	Coro7	0.301873783083008
9399	Gm7160	0.301797440722275
9400	Atp6v0e2	0.301762845718537
9401	Soat1	0.30149845989822
9402	Rdh10	0.301476308545469
9403	Arhgap36	0.301242775829402
9404	Npl	0.300882861542374
9405	Eif4e3	0.300667172452071
9406	Serpina9	0.299809007728981
9407	Rnf224	0.299756556054407
9408	Cdip1	0.299213236912323
9409	Dnaaf3	0.298673323356547
9410	Gm16537	0.29853416144507
9411	Pard6g	0.29849988505859
9412	Pp2d1	0.298205204317213
9413	Rab39	0.298064270326831
9414	Neto1	0.298028357476729
9415	Nr0b2	0.297706516830264
9416	Gde1	0.297620890674802
9417	Gm20337	0.29712218832863
9418	Nek2	0.296798938933573
9419	B130024G19Rik	0.296439079381355
9420	Mynn	0.296195780546062
9421	Tmem216	0.29616186041876
9422	Ntmt1	0.295903691793229
9423	Nr1h4	0.295690212608895
9424	Tnfrsf1b	0.294627808723061
9425	Ttc17	0.294601016359746
9426	Lin54	0.294442602789356
9427	Slc7a12	0.294432793744031
9428	Pcsk9	0.294152781320549
9429	Rab15	0.294099030697979
9430	Kctd14	0.29358607732151
9431	Mbd3l2	0.293311711703057
9432	Dnajb3	0.293225534741397
9433	BC147527	0.293117014623238
9434	Agl	0.292968370079306
9435	Stab2	0.29263078454155
9436	Cthrc1	0.292249048594339
